user_id,codedust_id,date_in,date_out,m4,m3,m6,m5,total_solid,no_insect,vb_dirt,vb_algae,area_observation,observer,volume_filtrat,total_vlm_water,remarks
1,1,2019-01-23,2019-02-22,-,-,-,-,< 1,2,No,No, traffic pos alpha & Maesa,RH/RT,-,-,Botol Send to WLN
1,1,2019-02-23,2019-03-25,0.847,0.846,2.8041,2.8009,0.2,2,No,No, traffic pos alpha & Maesa,RH/RT,25,1000,-
1,1,2019-03-23,2019-04-25,0.8455,0.8305,2.9501,2.945,0.5,2,No,No, traffic pos alpha & Maesa,RH/RT,25,1400,-
1,1,2019-04-25,2019-05-27,-,-,-,-,12.0,2,No,No, traffic pos alpha & Maesa,RH/RT,25,1400,Botol Send to WLN
1,1,2019-05-27,2019-06-20,0.8152,0.8147,5.4979,5.4977,0.0,2,No,No, traffic pos alpha & Maesa,AL/FP,25,1000,-
1,1,2019-06-20,2019-07-20,0.809,0.8065,5.58,5.534,4.2,2,No,No, traffic pos alpha & Maesa,BK,25,1200,-
1,1,2019-07-20,2019-08-20,-,-,-,-,5.0,2,No,No, traffic pos alpha & Maesa,RH/RT,25,1400,Botol Send to ITS
1,1,2019-08-20,2019-09-23,0.8295,0.8176,2.8125,2.806,0.7,2,No,No, traffic pos alpha & Maesa,OS/FR,25,1500,-
1,1,2019-09-23,2019-10-23,0.8566,0.8447,2.8278,2.8098,0.3,2,No,No, traffic pos alpha & Maesa,RT,25,200,-
1,1,2019-10-23,2019-11-20,-,-,-,-,2.7,2,No,No, traffic pos alpha & Maesa,RH/RT,25,1400,Botol Send to ITS
1,1,2019-11-20,2019-12-20,0.8205,0.8155,2.8426,2.8288,0.5,2,No,No, traffic pos alpha & Maesa,RT,25,500,-
1,1,2019-12-20,2020-01-20,0.8099,0.8096,5.6591,5.657,0.0,3,No,No, traffic pos alpha & Maesa,BK/FR,25,200,-
1,1,2020-01-20,2020-02-25,-,-,-,-,0.0,-,No,No, traffic pos alpha & Maesa,RT,25,-,Botol Send to ITS
1,1,2020-02-25,2020-03-24,0.8283,0.8084,5.5199,5.4975,0.9,6,No,No, traffic pos alpha & Maesa,RT,25,500,-
1,1,2020-03-24,2020-04-22,0.8221,0.821,5.5249,5.524,0.0,0,No,No, traffic pos alpha & Maesa,RT,25,500,-
1,1,2020-04-22,2020-05-20,0.808,0.8069,5.5035,5.5015,0.2,2,No,No, traffic pos alpha & Maesa,RT,25,1000,-
1,1,2020-05-20,2020-06-23,0.8274,0.8269,5.536,5.5351,0.0,0,No,No, traffic pos alpha & Maesa,RT,25,500,-
1,1,2020-06-23,2020-07-23,-,-,-,-,0.0,0,No,No, traffic pos alpha & Maesa,RT,25,-,-
1,1,2020-07-23,2020-08-20,-,-,-,-,9.0,0,No,No, traffic pos alpha & Maesa,RT,25,-,Botol Send to WLN
1,1,2020-08-20,2020-09-20,0.7999,0.7988,5.5066,5.501,0.2,0,No,No, traffic pos alpha & Maesa,FP/JK,25,500,-
1,1,2020-09-20,2020-10-21,-,-,-,-,#DIV/0!,0,No,No, traffic pos alpha & Maesa,FP/JK,-,-,Botol Send to WLN
1,1,2020-10-21,2020-11-21,0.8149,0.8129,2.8264,2.8222,0.2,1,No,No, traffic pos alpha & Maesa,FP/JK,25,500,-
1,1,2020-11-21,2020-12-21,0.8394,0.8354,5.5192,5.5144,0.2,1,No,No, traffic pos alpha & Maesa,FP/JK,25,500,-
1,1,2020-12-21,2021-01-24,0.8394,0.8354,5.5192,5.5144,0.1,5,No,No, traffic pos alpha & Maesa,FP/JK,25,300,-
1,1,2021-01-24,2021-02-25,-,-,-,-,13.0,3,No,No, traffic pos alpha & Maesa,FP/JK,-,-,Botol Send to WLN
1,1,2021-02-25,2021-03-23,0.824,0.8234,2.8381,2.833,0.6,2,No,No, traffic pos alpha & Maesa,BK/JK,25,1400,-
1,1,2021-03-23,2021-04-22,0.8386,0.8371,5.517,5.5158,1.0,7,No,No, traffic pos alpha & Maesa,BK/FR/RT,25,100,-
1,1,2021-04-22,2021-05-25,-,-,-,-,1.0,3,No,No, traffic pos alpha & Maesa,BK/FP,-,-,Botol Send to WLN
1,1,2021-05-25,2021-06-25,0.8315,0.8224,2.8646,2.8635,0.0,3,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK,20,100,-
1,1,2021-06-25,2021-07-25,0.8137,0.8122,2.8645,2.864,0.1,2,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK,20,1000,-
1,1,2021-07-25,2021-08-19,-,-,-,-,14.0,2,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/FP,-,-,Botol Send to WLN
1,1,2021-08-19,2021-09-24,0.817,0.8129,2.8745,2.8628,0.3,4,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",NB/FK,25,460,-
1,1,2021-09-24,2021-10-21,0.8573,0.8359,5.5381,5.5213,1.7,1,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/FR/HM,25,1200,-
1,1,2021-10-21,2021-11-23,-,-,-,-,#NA,3,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/JK,-,-,Botol Send to WLN
1,1,2021-11-23,2021-12-20,0.8378,0.8357,2.8536,0.8513,#NA,3,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",FR/PP,25,500,-
1,1,2021-12-20,2022-01-21,-,-,-,-,<   1,6,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/FK,-,-,Botol Send to WLN
1,1,2022-01-21,2022-02-23,0.8298,0.8259,2.8617,2.8589,0.1,5,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/FP,25,700,-
1,1,2022-02-23,2022-03-27,0.8269,0.8224,2.8771,2.8764,0.0,3,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/JK,25,100,-
1,1,2022-03-27,2022-04-20,-,-,-,-,7.0,3,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/FR,-,-,Botol Send to WLN
1,1,2022-04-20,2022-05-23,0.8428,0.8377,2.8455,2.8435,0.2,3,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/JK,25,1230,-
1,1,2022-05-23,2022-06-22,0.8183,0.8146,5.5099,5.5084,0.2,0,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",FP/HM/NB,25,1600,-
1,1,2022-06-22,2022-07-24,-,-,-,-,<   1,7,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/NB,-,-,Botol Send to WLN
1,1,2022-07-24,2022-08-25,0.8365,0.8328,5.0351,5.0348,0.0,3,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",FR/JK,25,800,-
1,1,2022-08-25,2022-09-26,0.827,0.8034,2.8448,2.8432,0.2,3,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/HM,25,1200,-
1,1,2022-09-26,2022-10-27,-,-,-,-,<   1,3,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/NB,-,-,Botol Send to WLN
1,1,2022-10-27,2022-11-28,0.8672,0.8665,5.4268,5.425,0.3,7,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/JK,25,2500,-
1,1,2022-11-28,2022-12-22,0.8215,0.8199,3.026,3.0251,0.1,4,no,no,"Toka Pit, Traffic Pos Alpha & Maesa",BK/FR/JK,25,1000,-
