id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,9,8,2014-11-29,7,-,-,-,-,-,-,-,-,-,-,-,-,Equipment calibrating
1,1,9,8,2014-12-01,7,-,-,-,-,-,-,-,-,-,-,-,-,Equipment calibrating
1,1,9,8,2014-12-04,7,-,-,-,-,-,-,-,-,-,-,-,-,Equipment calibrating
1,1,9,8,2014-12-06,7,-,-,-,-,-,-,-,-,-,-,-,-,Equipment calibrating
1,1,9,8,2014-12-15,7,-,-,-,-,-,-,-,-,-,-,-,-,Equipment calibrating
1,1,9,8,2014-12-17,7,-,-,-,-,-,-,-,-,-,-,-,-,Equipment calibrating
1,1,9,8,2014-12-29,7,-,-,-,-,-,-,-,-,-,-,-,-,Equipment calibrating
1,1,9,8,2014-12-31,7,-,-,-,-,-,-,-,-,-,-,-,-,Equipment calibrating
1,1,9,8,2015-01-03,7,-,-,-,-,-,-,-,-,-,-,-,-,Equipment calibrating
1,1,9,8,2015-01-10,7,12:14:35,22.0,23.0,8.1,0.873,1.060,1.03,1.45,73.0,Blambangan,Cloudy,DA/RH,-
1,1,9,8,2015-01-14,7,12:14:17,6.4,17.0,9.8,1.940,1.490,1.89,2.72,69.6,Blambangan,Bright,DA/RT,-
1,1,9,8,2015-01-19,7,12:34:16,10.0,17.0,11.0,1.210,0.857,1.43,1.60,68.0,Blambangan,Rain,CR/RT,-
1,1,9,8,2015-01-20,7,12:15:01,15.0,20.0,15.0,1.130,1.290,1.68,1.98,61.8,Blambangan,Rain,CR/RT,-
1,1,9,8,2015-01-22,7,12:13:06,27.0,24.0,16.0,1.830,2.170,2.24,2.98,80.4,Blambangan,Rain,CR/BK,-
1,1,9,8,2015-01-28,7,12:12:38,15.0,19.0,14.0,2.29,1.40,2.29,2.35,64.5,Blambangan,Bright,AL/BK,-
1,1,9,8,2015-01-29,7,12:12:22,12.0,22.0,18.0,1.78,1.49,1.48,1.99,73.4,Blambangan,Bright,AL/BK,-
1,1,9,8,2015-01-31,7,12:11:46,16.0,28.0,24.0,0.206,0.333,0.540,0.560,67.0,Blambangan,Bright,AP/MW,-
1,1,9,8,2015-02-02,7,12:15:24,11.0,27.0,20.0,0.62,0.68,0.89,1.09,75.1,Blambangan,Bright,AP,-
1,1,9,8,2015-02-04,7,-,-,-,-,-,-,-,-,-,Blambangan,Bright,AP,No Monitoring because unsafe condition to sampling point
1,1,9,8,2015-02-06,7,12:11:25,12.0,19.0,11.0,1.57,0.698,1.73,1.73,66.0,Blambangan,Bright,AP,-
1,1,9,8,2015-02-07,7,12:15:22,22.0,24.0,15.0,1.10,0.968,1.14,1.39,52.9,Blambangan,Bright,AP,-
1,1,9,8,2015-02-08,7,-,-,-,-,-,-,-,-,-,Blambangan,Bright,-,No Intalled equipment
1,1,9,8,2015-02-11,7,-,-,-,-,-,-,-,-,-,Blambangan,Bright,-,No Intalled equipment
1,1,9,8,2015-02-12,7,12:19:12,11.0,17.0,11.0,3.24,1.76,2.43,3.50,63.1,Blambangan,Bright,AP/RT,-
1,1,9,8,2015-02-13,7,12:13:33,12.0,18.0,12.0,4.92,3.30,8.45,8.56,68.0,Blambangan,Cloudy,DA/AL,-
1,1,9,8,2015-02-14,7,12:23:42,10.0,19.0,8.5,1.95,1.37,1.79,2.09,57.5,Blambangan,Bright,AP/AL,-
1,1,9,8,2015-02-16,7,12:15:37,12.0,9.3,10.0,5.76,2.57,6.10,7.04,76.4,Blambangan,Bright,CR/RT,-
1,1,9,8,2015-02-18,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-02-19,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-02-20,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-02-21,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-02-23,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-02-24,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-02-24,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-02-25,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-02-26,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-02-27,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-02-28,7,-,-,-,-,-,-,-,-,-,Blambangan,-,-,Instrument not installed
1,1,9,8,2015-03-04,7,12:00:00,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Blambangan,-,RT/BK,-
1,1,9,8,2015-03-06,7,12:10:54,27.0,21.0,13.0,1.29,1.08,1.03,1.40,69.0,Blambangan,-,RT/BK,-
1,1,9,8,2015-03-07,7,12:05:00,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Blambangan,Bright,AP/RT,-
1,1,9,8,2015-03-09,7,12:31:38,9.5,21.0,11.0,0.889,0.508,1.10,1.29,61.1,Blambangan,Bright,AP/RT,-
1,1,9,8,2015-03-11,7,12:15:00,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Blambangan,Bright,-,-
1,1,9,8,2015-03-12,7,12:16:15,14.0,19.0,13.0,1.46,1.22,1.64,1.91,76.8,Blambangan,Bright,RT/BK,-
1,1,9,8,2015-03-13,7,12:10:13,13.0,19.0,9.0,2.16,1.73,3.22,3.56,56.3,Blambangan,Bright,AP/BK,-
1,1,9,8,2015-03-16,7,12:14:27,12.0,20.0,11.0,1.24,1.16,1.68,1.75,53.8,Blambangan,Bright,AL/CR,-
1,1,9,8,2015-03-17,7,12:09:02,9.0,18.0,9.7,1.41,0.91,2.14,2.16,63.7,Blambangan,Bright,AP/BK,-
1,1,9,8,2015-03-18,7,12:14:38,11.0,20.0,9.0,1.43,0.75,1.46,1.81,52.7,Blambangan,Bright,AP/RT,-
