user_id,point_id,date,engine,fuel_type,capacity,ambient_temperature,stack_temperature,meter_temperature,moisture_content,actual_volume_sample,standard_volume_sample,actual_oxygen_o2,velocity_linear,dry_molecular_weight,actual_stack_flowrate,percent_of_isokinetic,total_particulate_isokinetic_actual,sulfur_dioxide_so2_actual,nitrogen_oxide_nox_as_nitrogen_dioxide_no2_actual,nitrogen_oxide_nox_actual,carbon_monoxide_co_actual,carbon_dioxide_co,opacity,total_particulate_isokinetic,sulfur_dioxide_so2,nitrogen_oxide_nox_as_nitrogen_dioxide_no2,nitrogen_oxide_nox,carbon_monoxide_co
1,12,2018-03-17,Genset,Diesel,18.25,42,324,42,3.11,0.633,0.605,15.7,21.1,29.3,2,101.2,7,20,91,-,81,4,10,10,29,138,-,124
1,12,2018-11-22,Genset,Diesel,18.25,38,403,38,12.47,1.019,0.988,10.6,45.5,29.7,4.4,95.9,20,20,20,-,111,8,10,15,20,20,-,85
1,12,2019-04-14,Genset,Diesel,18.25,37,389,37,7.39,0.734,0.686,11.4,28.4,29.6,2,102,12,1,183,-,461,7,10,10,1,152,-,384
1,12,2019-12-18,Genset,Diesel,18.25,36,379,36,9.2,1.38,1.3,13,31,29.7,2.2,96,5,91,10,-,376,-,-,5,91,10,-,376
1,12,2020-03-17,Genset,Diesel,18.25,35.5,398,35.5,8.4,1.18,1.11,15,28.8,29.3,2.03,93,31,1,10,-,351,4,10,39,1,10,-,440
1,12,2020-09-15,Genset,Diesel,18.25,33,396,33,9,1.51,1.49,12,33.5,29.5,4.2,104,18,64,279,1220,538,8,10,17,47,210,901,399
1,12,2021-03-31,Genset,Diesel,18.25,38,398,38,17.2,1.4,1.36,11,37.9,29.6,4.8,93,17,58,54,740,654,8,14,13,42,39,540,474
1,12,2021-09-15,Genset,Diesel,18.25,39.9,403,39.9,6.9,1.52,1.45,10,33.3,29.8,4.19,100,14,2,49,700,614,9,11,10,2,34,480,423
1,12,2022-03-03,Genset,Diesel,18.25,40.5,322,40.5,6.9,1.56,1.48,10,31,29.7,3.89,97,6,519,59,870,584,8,12,5,389,45,650,437
