id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,4,8,2015-05-11,7,12:16:51,19.0,22.0,16.0,0.762,0.794,0.984,1.140,60.0,Blambangan,Bright,RH/RT/BK,-
1,1,4,8,2015-05-13,7,12:16:39,13.0,20.0,18.0,0.778,0.444,0.413,0.924,57.6,Blambangan,Bright,RT/BK,-
1,1,4,8,2015-05-15,7,12:13:31,8.5,9.3,9.8,1.190,0.508,1.24,1.570,67.5,Blambangan,Bright,CR,-
1,1,4,8,2015-05-16,7,12:14:41,11.0,12.0,11.0,0.857,0.683,0.730,1.010,68.7,Blambangan,Bright,CR,-
1,1,4,8,2015-05-18,7,12:39:46,20.0,21.0,19.0,1.410,0.968,0.952,1.590,62.7,Blambangan,Bright,RT/BK,-
1,1,4,8,2015-05-19,7,12:38:12,17.0,14.0,12.0,0.651,0.413,0.762,0.774,77.3,Blambangan & Araren Pit,Bright,RH/RT,-
1,1,4,8,2015-05-21,7,12:12:09,17.0,27.0,17.0,1.080,1.110,0.587,1.280,63.4,Blambangan,Bright,CR/RT,-
1,1,4,8,2015-05-22,7,12:23:26,11.0,11.0,11.0,0.810,0.413,0.984,1.060,66.4,Blambangan,Bright,DA/RT,-
1,1,4,8,2015-05-25,7,12:22:35,10.0,6.6,8.4,0.841,0.349,0.984,1.090,57.9,Blambangan,Bright,RT/BK,-
1,1,4,8,2015-05-27,7,12:18:47,22.0,20.0,11.0,0.397,0.333,0.460,0.566,57.2,Blambangan,Bright,RT,-
1,1,4,8,2015-05-28,7,12:23:07,16.0,9.7,15.0,0.873,0.492,1.40,1.410,59.9,Blambangan,Bright,RT/BK,-
1,1,4,8,2015-06-01,7,12:11:51,12.0,17.0,7.0,1.110,0.524,0.889,1.410,59.1,Blambangan,Bright,RT/BK,-
1,1,4,8,2015-06-02,7,12:23:35,16.0,17.0,10.0,1.460,0.968,0.889,1.600,65.5,Blambangan,Bright,RT/BK,-
1,1,4,8,2015-06-05,7,12:20:48,11,17.0,11.0,0.714,0.587,0.873,1.060,55.0,Blambangan,Bright,AL/CR,-
1,1,4,8,2015-06-08,7,12:33:39,20.0,18.0,17.0,1.030,0.381,1.320,1.460,71.6,Blambangan,Bright,AP/BK,-
1,1,4,8,2015-06-09,7,12:35:26,17.0,19.0,18.0,0.397,0.349,0.571,0.668,62.7,Blambangan,Bright,RT/BK,-
1,1,4,8,2015-06-12,7,12:11:55,18.0,26.0,13.0,0.651,0.460,0.937,0.941,72.6,Blambangan,Bright,AP/AL,-
1,1,4,8,2015-06-13,7,12:25:01,7.9,14.0,7.2,2.520,1.320,2.060,2.660,61.4,Araren & Blambangan,cloudy,AP/AL/CR,-
1,1,4,8,2015-06-15,7,12:27:08,13.0,16.0,14.0,1.380,1.030,2.140,2.250,59.0,Blambangan,cloudy,AP/RT,-
1,1,4,8,2015-06-17,7,12:25:03,12.0,15.0,11.0,1.37,0.714,1.75,1.80,64.5,Blambangan,cloudy,RT/RH,-
1,1,4,8,2015-06-18,7,12:34:25,8.4,8.8,8.0,0.810,0.270,0.92,1.04,68.1,Blambangan,cloudy,RT/BK,-
1,1,4,8,2015-06-25,7,12:10:31,10.0,8.3,8.4,0.683,0.302,0.92,0.941,57.7,Blambangan,cloudy,CR/BK,-
1,1,4,8,2015-06-26,7,12:10:03,9.0,15.0,8.8,3.17,1.860,4.73,5.14,58.8,Blambangan,cloudy,CR,-
1,1,4,8,2015-06-27,7,12:10:53,11.0,20.0,12.0,3.75,2.03,4.16,4.51,72.4,Blambangan,cloudy,DA/AL,-
1,1,4,8,2015-06-30,7,12:16:19,12.0,12.0,9.8,1.40,1.02,1.44,1.75,72.4,Blambangan,Bright,DA/AL,-
1,1,4,8,2015-07-02,7,12:14:24,12.0,14.0,10.0,0.778,0.571,1.46,1.54,63.5,Blambangan,Bright,RH/BK,-
1,1,4,8,2015-07-04,7,12:26:54,11.0,18.0,8.3,0.365,0.254,0.429,0.484,69.4,Blambangan,Bright,RT/RH/BK,-
1,1,4,8,2015-07-06,7,12:25:54,11.0,12.0,7.2,1.140,0.984,1.520,1.690,64.9,Blambangan,Bright,AL/CR,-
1,1,4,8,2015-07-09,7,12:17:39,9.8,13.0,6.4,0.571,0.349,0.873,0.954,59.8,Blambangan,Bright,RT/BK/CR,-
1,1,4,8,2015-07-11,7,12:14:16,8.7,10.0,8.3,1.40,1.13,1.90,1.92,70.0,Blambangan,Bright,AL/RH/BK,-
1,1,4,8,2015-07-13,7,12:22:57,9.5,9.7,7.1,0.825,0.476,1.79,1.85,62.4,Blambangan,Bright,AL/CR,-
1,1,4,8,2015-07-14,7,12:20:29,15.0,20.0,7.5,0.698,0.524,1.03,1.18,61.7,Blambangan,Bright,AL/RH/CR,-
1,1,4,8,2015-07-16,7,12:00:00,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Blambangan,-,-,-
1,1,4,8,2015-07-20,7,12:33:27,17.0,17.0,16.0,1.05,1.03,0.825,1.26,61.4,Blambangan,-,-,-
1,1,4,8,2015-07-21,7,12:25:55,11.0,26.0,8.3,0.508,0.317,0.365,0.612,65.0,Blambangan,-,-,-
1,1,4,8,2015-07-22,7,12:33:03,8.8,15.0,9.3,0.921,0.508,1.52,1.60,62.1,Blambangan,-,-,-
1,1,4,8,2015-07-24,7,12:54:26,16.0,14.0,17.0,1.54,0.762,1.73,1.93,60.3,Blambangan,-,-,-
1,1,4,8,2015-07-25,7,12:12:34,11.0,18.0,7.5,1.56,0.619,1.87,2.10,56.4,Blambangan,-,-,-
1,1,4,8,2015-07-27,7,12:25:37,8.7,17.0,11.0,0.905,0.571,1.05,1.20,69.5,Blambangan,-,-,-
1,1,4,8,2015-07-29,7,12:20:24,8.3,10.0,8.3,0.460,0.286,0.571,0.618,62.3,Blambangan,-,-,-
1,1,4,8,2015-07-30,7,12:15:13,12.0,13.0,7.5,0.508,0.460,0.540,0.667,52.9,Blambangan,-,-,-
1,1,4,8,2015-07-31,7,12:17:14,9.7,16.0,11.0,0.921,0.492,0.778,0.947,56.0,Blambangan,-,-,-
1,1,4,8,2015-08-03,7,12:45:34,12.0,11.0,10.0,0.746,0.508,0.905,1.06,71.4,Blambangan & Araren Pit,-,-,Blast monitoring at tinerungan and kayuwale
1,1,4,8,2015-08-04,7,12:37:23,9.3,9.1,7.2,0.794,0.444,1.10,1.12,89.5,Blambangan & Araren Pit,-,-,Blast monitoring at tinerungan and kayuwale
1,1,4,8,2015-08-06,7,12:23:45,9.3,13.0,9.0,0.492,0.238,0.365,0.513,63.2,Blambangan,-,RT/RH/BK,-
1,1,4,8,2015-08-07,7,12:28:07,8.4,9.7,7.5,1.40,0.587,1.33,1.48,60.0,Blambangan,-,RT/RH/BK,-
1,1,4,8,2015-08-08,7,12:48:40,20.0,20.0,12.0,2.29,1.41,1.89,2.33,63.5,Blambangan & Araren Pit,-,RT/RH/BK,Monitoring at Pinasungkulan & Kayuwale
1,1,4,8,2015-08-10,7,12:24:06,12.0,19.0,16.0,0.79,0.444,0.78,0.944,65.6,Blambangan,-,AP/AL/DA,-
1,1,4,8,2015-08-12,7,12:07:46,16.0,18.0,15.0,0.667,0.349,0.68,0.738,71.9,Blambangan,-,RT/CR,-
1,1,4,8,2015-08-13,7,12:25:19,15.0,14.0,12.0,0.667,0.365,0.71,0.722,60.0,Blambangan,-,AL/RT/BK,-
1,1,4,8,2015-08-15,7,12:47:23,13.0,15.0,7.4,0.365,0.317,0.56,0.603,68.7,Blambangan,-,RH/RT/BK,-
1,1,4,8,2015-08-19,7,12:22:55,15.0,14.0,6.8,0.651,0.365,0.67,0.780,59.6,Blambangan,-,Al/RT/BK,-
1,1,4,8,2015-08-20,7,12:24:14,12.0,12.0,7.4,1.730,0.984,2.59,2.940,64.1,Blambangan,-,AL/RT,-
1,1,4,8,2015-08-21,7,12:23:32,22.0,18.0,16.0,1.680,0.762,1.14,1.710,61.1,Blambangan,-,RT/BK,-
1,1,4,8,2015-08-24,7,12:45:40,9.3,9.7,8.3,3.060,1.860,2.33,3.290,62.0,Blambangan,-,AL/RT/BK,-
1,1,4,8,2015-08-25,7,12:26:55,17.0,13.0,12.0,1.320,0.365,0.70,1.360,64.7,Blambangan,-,RH/BK,-
1,1,4,8,2015-08-26,7,12:00:00,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Blambangan & Araren Pit,-,RH/RT/BK,-
1,1,4,8,2015-08-27,7,12:24:39,16.0,14.0,15.0,0.381,0.349,0.46,0.551,58.6,Blambangan pit,-,RH/RT/BK,-
1,1,4,8,2015-08-31,7,12:35:05,13.0,19.0,9.5,1.000,0.603,1.05,1.220,63.2,Blambangan pit,-,-,-
1,1,4,8,2015-09-04,7,12:41:45,9.7,13.0,12.0,2.020,1.380,2.14,2.400,54.4,Blambangan pit,-,-,-
1,1,4,8,2015-09-07,7,12:22:34,8.4,10.0,7.6,0.984,0.333,1.02,1.390,53.6,Blambangan pit,-,-,-
1,1,4,8,2015-09-09,7,12:21:35,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Not trigered,Blambangan pit,-,-,-
