user_id,point_id,date,sulphur_dioxide_so2,nitrogen_dioxide_no2,carbon_monoxide,ozone,total_suspended_particulate_24_hours,particulate_matter_10,particulate_matter_2_5,temperature_ambient,humidity,wind_speed,wind_direction,weather,barometric_pressure,lead_pb,hydrocarbon
1,13,2019-08-28,20,5,100,20,15.8,8.4,5.6,24.2 - 32.8,52.1 - 84.0,0.8 - 4.5,West,Clear,746.8 - 749.4,-,-
1,13,2020-02-25,21,7,100,-,20.3,11.9,4.8,24.7 - 31.5,70.6 - 92.0,0.5,-,Cloudy - Rainy - Clear,736.0 - 741.9,-,-
1,13,2020-11-19,20,20,5000,10,20,10,10,29.4,76,0.7,West,Sunny,758,-,-
1,13,2021-05-31,20,20,5000,10,10,10,10,30.9,70,0.9,South,Sunny,751,0.04,9
1,13,2021-11-05,20,20,5000,10,16,10,10,32.6,62,0.8,South,Sunny,757,0.05,10
1,13,2022-03-27,20,20,5000,10,10,10,10,29,75,1.3,South,Sunny,758,-,-
