codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_
28,3,2007-08-01,187.1,89.5,15,8.5,-,25.1,-,0.0,77,-,-,-,-,7.2,-,-,-,6,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.005,0.495,0.002,-,0.043,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,0.0011,-,-,-,-,-,-,-,-,-,-,200,-,1400
28,3,2007-09-01,188.4,90.2,5,3.6,-,27.5,-,0.0,70,-,-,-,-,6.9,-,-,-,5,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.005,0.326,0.005,-,0.025,0.00005,-,-,0.0001,-,0.004,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,700,-,1100
28,3,2007-10-01,196.1,93.7,3,3.1,-,33.6,-,0.0,72,-,-,-,-,6.9,-,-,-,5,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.004,0.287,0.001,-,0.041,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,200,-,12500
28,3,2007-11-01,182.7,87.1,4,6.5,-,33.3,-,0.0,73,-,-,-,-,6.7,-,-,-,7,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.005,0.412,0.005,-,0.062,0.00005,-,-,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,8500,-,14300
28,3,2007-12-01,176.3,84.2,9,16.1,-,32.0,-,0.0,90,-,-,-,-,6.8,-,-,-,3,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.005,0.623,0,-,0.062,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,2200,-,7800
28,3,2008-01-01,174.9,83.6,9,18.5,-,25.0,-,0.0,80,-,-,-,-,6.7,-,-,-,7,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.006,0.407,0.002,-,0.064,0.00005,-,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,1000,-,14200
28,3,2008-02-01,138.1,65.3,17,34.2,-,25.2,-,0.0,67,-,-,-,-,6.7,-,-,-,7,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.007,0.382,0.002,-,0.026,0.00005,-,-,0.0001,-,0.021,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,5400,-,18600
28,3,2008-03-01,150.3,69.5,16,24.2,-,26.5,-,0.0,70,-,-,-,-,6.8,-,-,-,5,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.004,0.611,0.001,-,0.066,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,3000,-,19400
28,3,2008-04-01,179.7,76.9,3,7.2,-,30.5,-,0.0,76,-,-,-,-,6.6,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.002,0.192,0.001,-,0.018,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,2500,-,41300
28,3,2008-05-01,151.8,69.3,12,25.8,-,27.4,-,0.0,69,-,-,-,-,7.0,-,-,-,8,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.004,0.284,0.001,-,0.036,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,5400,-,27400
28,3,2008-06-01,164.9,76.6,6,15.0,-,26.4,-,0.0,68,-,-,-,-,7.6,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.001,0.76,0.001,-,0.044,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,2200,-,28200
28,3,2008-07-01,193.8,81.5,3,9.1,-,31.5,-,0.0,80,-,-,-,-,7.3,-,-,-,5,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.002,0.174,0.001,-,0.023,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,400,-,12400
28,3,2008-08-01,177.2,78.9,2,9.8,-,28.5,-,0.0,77,-,-,-,-,7.0,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.186,0.185,0.001,-,0.022,0.00005,-,-,0.0001,-,0.009,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,2200,-,26200
28,3,2008-09-01,161.2,85.2,1,4.8,-,28.5,-,0.0,62,6.2,-,-,-,7.3,1.1,-,0.14,3,0.02,-,0.01,0.01,0.02,-,0.060,0.00,0.042,-,0.10,0.00,0.00,-,-,-,0.00,0.00,-,0.00,0.003,0.214,0.00,-,0.022,0.00005,0.00,0.00,0.00,-,0.01,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,5.00,10.00,5,0.002,0.01,-,-,-,400,-,4900
28,3,2008-10-01,223.0,90.2,1,2.4,-,33.6,-,0.0,101,-,-,-,-,7.3,-,-,-,3,-,-,0.01,0.01,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,0.064,0.232,0.002,-,0.034,0.00005,-,-,0.00,-,0.008,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,100,-,6600
28,3,2008-11-01,206.0,87.3,3,8.2,-,31.1,-,0.0,95,-,-,-,-,7.4,-,-,-,4,-,-,0.01,0.01,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,0.047,0.395,0.00,-,0.019,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,0,-,8200
28,3,2008-12-01,174.4,81.6,2,5.6,-,25.8,-,0.0,85,5.1,-,-,-,6.8,3.3,-,0.11,4,0.002,-,0.01,0.01,0.02,-,0.073,0.00,0.015,-,0.10,0.00,0.00,-,-,-,0.00,0.00,-,0.00,0.052,0.234,0.00,-,0.015,0.00005,0.00,0.00,0.00,-,0.01,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,5.00,10.00,5,0.002,0.01,-,-,-,8200,-,72600
28,3,2009-01-01,189.7,86.7,1,2.7,-,27.6,-,0.0,94,-,-,-,-,7.6,-,-,-,5,-,0.01,0.01,-,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,0.022,0.266,0.001,-,0.036,0.00005,-,-,0.00,-,0.008,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,300,-,9000
28,3,2009-02-01,178.2,82.5,3,7.3,-,26.4,-,0.0,54,-,-,-,-,7.4,-,-,-,4,-,0.01,0.01,-,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,0.009,0.222,0.001,-,0.022,0.00005,-,-,0.00,-,0.008,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,-,-,-,-,-,-,3700,-,48100
28,3,2009-03-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,3,2009-04-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,3,2009-05-01,149.0,76.4,1,0.5,-,31.6,-,0.0,77,-,-,-,-,7.0,2.3,-,0.09,4,0.002,0.01,0.01,-,0.02,-,0.057,0.00,0.01,-,0.1,-,0.00,-,-,-,0.020,0.01,-,0.020,0.122,0.278,0.001,-,0.042,0.00005,0.03,0.0005,0.00,-,0.082,-,-,-,-,-,-,-,-,-,-,0.00005,-,-,-,-,5,0.003,0.03,-,-,-,200,-,6000
28,3,2009-06-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,3,2009-07-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,3,2009-08-01,186.0,99.0,6,8.5,-,30.4,-,0.0,-,-,-,-,-,8.14,3.2,-,0.14,3,0.02,0.005,0.005,0.005,0.02,-,0.061,0.001,0.142,-,0.056,-,0.0006,-,-,-,0.000,0.010,-,0.001,0.005,0.34,0.001,-,0.044,0.00002,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,14,5,0.050,0.01,-,-,-,-,345,2420
28,3,2009-09-01,202.0,107.0,1,2.5,-,30.4,-,0.0,-,-,-,-,-,7.97,3.7,-,0.16,2,0.02,0.005,0.005,-,0.02,-,0.063,0.001,0.100,-,0.026,-,0.0008,-,-,-,0.0001,0.01,-,0.001,0.005,0.42,0.002,-,0.083,0.00002,-,0.0005,0.0001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,153,2420
28,3,2009-10-01,200.0,106.0,3,3.4,-,31.4,-,0.0,-,-,-,-,-,8.08,3.7,-,0.16,2,0.02,0.005,0.005,-,0.02,-,0.049,0.001,0.186,-,-,-,0.0008,-,-,-,-,-,-,-,0.005,0.34,0.001,-,0.056,0.000,-,-,0.000,-,0.005,0.087,-,0.0001,0.01,-,0.001,-,-,-,0.0005,-,-,-,5,10,5,0.001,0.01,-,-,-,-,313,2420.000
28,3,2009-11-01,193.0,98.0,2,3.3,-,33.8,-,0.0,-,-,-,-,-,7.86,4.0,-,0.15,6,0.02,0.005,0.005,-,0.02,-,0.073,0.001,0.123,-,-,-,0.0011,-,-,-,-,-,-,-,0.005,0.25,0,-,0.036,0.00004,-,-,0,-,0.005,0.130,-,0.0001,0.01,-,0.001,-,-,-,0.0005,-,-,-,5,16,5,0.003,0.01,-,-,-,-,921,4840.000
28,3,2009-12-01,169.0,86.0,7,10.2,-,31.0,-,0.0,-,-,-,-,-,7.86,3.4,-,0.13,4,0.02,0.005,0.005,-,0.03,-,0.111,0.001,0.097,-,-,-,0.001,-,-,-,-,-,-,-,0.005,0.04,0,-,0.005,0.000,-,-,0.001,-,0.01,0.009,-,0.0001,0.01,-,0.001,-,-,-,0.001,-,-,-,5,10,5,0.001,0.01,-,-,-,-,1960,4840.000
28,3,2010-01-05,160.0,112.0,12,11.2,-,25.8,-,0.0,-,-,-,-,-,7.99,3.6,-,0.12,3,0.02,0.005,0.005,-,0.02,-,0.098,0.001,0.109,-,-,-,0.0009,-,-,-,-,-,-,-,0.008,0.42,0.002,-,0.05,0.00002,-,-,0,-,0.013,0.202,-,0.0001,0.01,-,0.001,-,-,-,0.0005,-,-,-,5,10,5,0.004,0.01,-,-,-,-,3970,4840.000
28,3,2010-02-03,152.0,106.0,15,15.2,-,28.5,-,0.0,-,-,-,-,-,7.82,3.1,-,0.12,4,0.02,0.005,0.005,-,0.11,-,0.258,0.002,0.099,-,-,-,0.0008,-,-,-,-,-,-,-,0.005,0.16,0.001,-,0.031,0.00002,-,-,0.0001,-,0.005,0.399,-,0.0001,0.01,-,0.001,-,-,-,0.0005,-,-,-,5,15,5,0.001,0.01,-,-,-,-,1450,4840.000
28,3,2010-03-02,162.0,113.0,10,9.1,-,32.3,-,0.0,-,-,-,-,-,7.95,2.8,-,0.12,5,0.02,0.005,0.005,-,0.05,-,0.070,0.001,0.093,-,-,-,0.0005,-,-,-,-,-,-,-,0.005,0.06,0.001,-,0.16,0.00002,-,-,0.0001,-,0.005,0.121,-,0.0001,0.01,-,0.001,-,-,-,0.0005,-,-,-,5,10,5,0.001,0.01,-,-,-,-,218,4840
28,3,2010-04-06,149.0,105.0,13,24.1,-,27.7,-,0.0,-,-,-,-,-,8.07,3.9,-,0.14,5,0.02,0.005,0.005,0.005,0.02,-,0.271,0.002,0.070,-,-,-,0.0005,-,-,-,0.0001,-,-,-,0.008,0.18,0.007,-,0.007,0.00002,0.001,-,0.0001,-,0.021,0.203,-,0.0001,0.01,-,0.001,-,-,-,0.0005,0.00002,-,-,5,10,5,0.001,0.01,-,-,-,-,1200,2020
28,3,2010-05-04,157.0,110.0,10,4.9,-,28.7,-,0.0,-,-,-,-,-,8.06,3.5,-,0.11,4,0.02,0.005,0.005,0.005,0.02,-,0.148,0.001,0.102,-,-,-,0.0005,-,-,-,0.0001,-,-,-,0.005,0.07,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,0.184,-,0.0001,0.01,-,0.001,-,-,-,0.0005,0.00004,-,-,5,10,5,0.001,0.02,-,-,-,-,1300,4840
28,3,2010-06-02,161.0,113.0,5,10.5,-,28.1,-,0.0,-,-,-,-,-,8.06,2.5,-,0.12,3,0.02,0.005,0.005,0.005,0.02,-,0.110,0.001,0.117,-,-,-,0.0005,-,-,-,0.0001,-,-,-,0.005,0.06,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,0.249,-,0.0001,0.01,-,0.001,-,-,-,0.0005,0.00002,-,-,5,10,5,0.001,0.01,-,-,-,-,1300,4840
28,3,2010-07-06,159.0,112.0,28,18.2,-,29.7,-,0.0,-,-,-,-,-,6.92,1.7,-,0.13,6,0.02,0.005,0.005,0.005,0.02,-,0.165,0.001,0.068,-,-,-,0.0005,-,-,-,0.0001,-,-,-,0.005,0.08,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,0.240,-,0.0001,0.01,-,0.001,-,-,-,0.0005,0.00002,-,-,5,23,5,0.001,0.01,-,-,-,-,1380,4840
28,3,2010-08-04,165.0,84.0,6,15.4,-,26.1,-,0.0,-,-,-,-,-,7.84,2.8,-,0.12,4,0.02,0.005,0.005,0.005,0.02,-,0.146,0.001,0.074,-,-,-,0.0005,-,-,-,0.000,-,-,-,0.005,0.09,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,0.904,-,0.0001,0.01,-,0.001,-,-,-,0.0005,0.00002,-,-,5,10,5,0.001,0.01,-,-,-,-,560,4840
