standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
1,1,35,2021-05-03,2:05 PM,2:07 PM,-,7.86,6.84,184,1390,892,31.7,0.6,6.7,-,-,PASANG,Normal,Normal,ADA,TIDAK,Tidak,TKP,FP/NB/BK,-,-,-,-,-,-
1,1,35,2021-06-09,7:35 AM,7:37 AM,-,6.69,8.71,147,1210,777,27.5,0.6,22.7,-,-,Surut,Agak Keruh,Normal,TIDAK,TIDAK,Tidak,Toka Pit,BK/FP/NB,-,-,-,-,-,-
1,1,35,2021-07-07,11:28 AM,11:30 AM,16,7.52,6.77,144,1076,677,27.8,0.5,8.8,-,-,Surut,Normal,Normal,ADA,TIDAK,Tidak,Toka Pit,NB/FK,-,-,-,-,-,-
1,1,35,2021-08-06,2:53 PM,2:55 PM,17,7.98,6.94,109,1380,809,30.6,0.6,19.3,-,-,Surut,Agak Keruh,Normal,TIDAK,TIDAK,Tidak,Toka Pit,FR/FK,-,-,-,-,-,-
1,1,35,2021-09-01,10:35 AM,10:37 AM,-,8.57,6.69,69,1880,1200,30.9,0.9,35.4,-,-,Surut,Agak Keruh,Normal,TIDAK,TIDAK,Tidak,Toka Pit,FR/FP/HM,-,-,-,-,-,-
1,1,35,2021-11-10,10:35 AM,10:37 AM,-,5.94,7.37,300,725,464,26.6,0.3,0.0,-,-,Surut,Normal,Normal,TIDAK,TIDAK,Tidak,Toka Pit,FP/HM,-,-,-,-,-,-
1,1,35,2021-12-02,11:15 AM,11:17 AM,-,6.28,7.74,178,898,575,27.8,0.5,2.1,-,-,Surut,Normal,Normal,TIDAK,TIDAK,Tidak,Toka Pit,FR/JK,-,-,-,-,-,-
1,1,35,2022-01-04,7:45 AM,7:47 AM,-,6.2,7.02,336,725,463,24.9,0.3,8.3,-,-,Surut,Normal,Normal,ADA,TIDAK,Tidak,Toka Pit,FR/FP/NB,-,-,-,-,-,-
1,1,35,2022-02-03,11:30 AM,11:32 AM,-,7.4,6.75,137,1178,742,28.1,0.4,16.1,-,-,Surut,Agak Keruh,Normal,ADA,TIDAK,Tidak,TKP,BK/JK,-,-,-,-,-,-
1,1,35,2022-03-02,10:50 AM,10:52 AM,-,8.3,7.08,161,965,615,28.5,0.4,50.4,-,-,Pasang,Keruh,Normal,Ada,Tidak,Tidak,TKP,FP/BK,-,-,-,-,-,-
1,1,35,2022-04-01,10:36 AM,10:38 AM,-,6.84,7.46,187,918,588,29.2,0.4,4.6,-,-,Surut,Normal,Normal,TIDAK,Tidak,Tidak,TKP,FP/NB/HM,-,-,-,-,-,-
1,1,35,2022-05-05,10:48 AM,10:50 AM,-,8.01,6.84,155,1070,686,28.4,0.5,29.4,-,-,Pasang,Agak Keruh,Normal,Ada,Ada,Tidak,TKP,NB/FR/FP,-,-,-,-,-,-
1,1,35,2022-06-02,10:45 AM,10:47 AM,-,6.85,6.29,166,1460,933,31.7,0.6,16.0,-,-,Surut,Agak Keruh,Normal,TIDAK,Tidak,Tidak,TKP,NB/HM,-,-,-,-,-,-
1,1,35,2022-07-05,10:30 AM,10:32 AM,-,8.11,6.74,137,1580,1010,29.6,0.7,13.2,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,Tidak,TKP,FR/FP/HM,-,-,-,-,-,-
