id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,5,8,2016-11-16,7,12:41:21,24,32,22,1.02,1.14,1.4,1.6,79.2,Araren Pit,Cloudy,AL,-
1,1,5,8,2016-11-17,7,17:04:45,11.5,9.6,9.8,1.02,1.27,0.889,1.58,68.4,Araren Pit,Cloudy,CR,-
1,1,5,8,2016-11-19,7,17:10:33,8,8.9,8.5,1.65,1.27,1.65,2.3,73.2,Araren Pit,Cloudy,BK,-
1,1,5,8,2016-11-21,7,17:24:54,4.6,5.8,5.4,7.62,9.02,7.24,11,72.8,Araren Pit,Cloudy,DA/CA,-
1,1,5,8,2016-11-24,7,12:30:49,4.9,6.1,10,3.94,4.06,3.43,4.19,96.1,Araren Pit,Bright,RH/RT,-
1,1,5,8,2016-11-28,7,17:14:24,6,7.6,5.3,18.9,10,11.8,19.1,72.1,Araren Pit,Bright,DA/DK,-
1,1,5,8,2016-11-30,7,12:36:37,12.2,9.2,12.3,1.27,1.78,2.16,2.23,75.1,Araren Pit,Bright,RT/RH/BK,-
1,1,5,8,2016-12-01,7,17:07:04,6,6.6,8.1,21.3,25.9,24.3,38.3,90,Araren Pit,Bright,RH/BK,-
1,1,5,8,2016-12-03,7,12:26:02,11.1,11.9,18.3,1.4,1.4,1.14,1.91,96.6,Araren Pit,Bright,RT/BK,-
1,1,5,8,2016-12-05,7,17:08:16,9.8,9.9,14.8,1.27,1.65,1.27,1.81,95,Araren Pit,Bright,AP/DA,-
1,1,5,8,2016-12-07,7,12:36:08,9.3,10.8,14.2,1.52,2.16,1.9,2.68,84.6,Araren Pit,Bright,AL/RH/RT,-
1,1,5,8,2016-12-09,7,17:18:51,11.4,9.5,9,1.78,1.52,1.9,2.26,91.2,Araren Pit,Bright,AP/MW,-
1,1,5,8,2016-12-10,7,17:27:49,5.7,5.4,16.3,4.7,4.57,3.68,5.31,79.2,Araren Pit,Bright,AP/BK,-
1,1,5,8,2016-12-15,7,12:25:06,13.1,12.2,11.4,3.56,4.19,6.1,6.82,88.4,Araren Pit,Bright,AL,-
1,1,5,8,2016-12-17,7,12:31:08,15.5,10.6,13,2.79,4.57,3.81,5.4,87.2,Araren Pit,Bright,AP/BK,-
1,1,5,8,2016-12-19,7,12:33:48,8.7,12.8,14.2,2.92,7.24,5.84,8.15,86,Araren Pit,Bright,AP/AL,-
1,1,5,8,2016-12-27,7,17:13:26,4.1,5.6,4.1,5.84,7.24,9.14,9.23,91.9,Araren Pit,Bright,DA/RT,-
1,1,5,8,2016-12-31,7,13:07:44,5.3,6.4,5,7.37,8.25,6.48,9.15,90.4,Araren Pit,Bright,AP/AL,-
1,1,5,8,2017-01-04,7,12:48:18,9.5,10,10,5.21,6.98,5.08,7.8,84.2,Araren Pit,Cloudy,RH/RT/BK,-
1,1,5,8,2017-01-05,7,12:29:29,9.7,12,13,2.79,6.73,3.43,6.93,81.4,Araren Pit,Cloudy,RH/RT/BK,-
1,1,5,8,2017-01-06,7,12:46:01,9.5,8.5,8.8,5.33,8,5.59,8.64,79.3,Araren Pit,Cloudy,RH/CR,-
1,1,5,8,2017-01-09,7,17:29:41,4.3,6,6,8.51,6.1,5.59,8.65,73.5,Araren Pit,Cloudy,RH/RT/BK,-
1,1,5,8,2017-01-14,7,16:59:08,7,9.7,9.3,1.14,1.4,1.65,1.69,87.2,Araren Pit,Bright,DA/MU,-
1,1,5,8,2017-01-16,7,12:29:17,8.7,9.7,10,3.3,3.56,4.19,4.75,82.9,Araren Pit,Bright,RH/RT/BK,-
1,1,5,8,2017-01-17,7,12:27:05,6.6,6.6,7.2,3.43,4.83,4.57,5.75,83,Araren Pit,Bright,RH/RT/BK,-
1,1,5,8,2017-01-18,7,12:33:33,7.9,9,7.9,4.7,8.76,4.95,8.79,85.9,Araren Pit,Bright,RH/RT/BK,-
1,1,5,8,2017-01-20,7,12:34:25,9,11,14,3.17,6.48,6.86,7.44,50,Araren Pit,Bright,CR/AL,-
1,1,5,8,2017-01-21,7,17:02:57,5.3,5.6,6.6,5.84,5.84,5.71,7.34,87.3,Araren Pit,Bright,BK/RT,-
1,1,5,8,2017-01-23,7,17:15:17,8.7,8.4,7.5,4.32,6.1,5.46,7.49,72.1,Araren Pit,Bright,BK/RT,-
1,1,5,8,2017-01-24,7,17:13:39,8.1,8.8,9.5,1.65,1.65,2.67,2.84,80,Araren Pit,Bright,BK/RT,-
1,1,5,8,2017-02-02,7,17:15:05,9.3,18,12,1.4,1.4,2.41,2.51,91.7,Araren Pit,Bright,RT,-
1,1,5,8,2017-02-06,7,13:03:37,9.1,2.3,8.8,1.4,0.889,1.27,1.67,77.9,Araren Pit,Bright,RT/RH,-
1,1,5,8,2017-02-21,7,12:30:00,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Not Trigered,Araren Pit,Cloudy,BK,-
1,1,5,8,2017-02-24,7,12:33:20,11,6.6,6.3,4.83,5.97,8,8.15,65.5,Araren Pit,Bright,BK,-
1,1,5,8,2017-02-25,7,12:32:31,7.2,7.5,7.3,4.19,4.06,4.06,5.31,63.5,Araren Pit,Bright,AL/BK,-
1,1,5,8,2017-03-04,7,12:58:13,14,14,13,2.92,4.95,3.68,5.23,74.4,Araren Pit,Cloudy,RH/RT,-
