id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,3,8,2021-03-06,7,15:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-03-08,7,15:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-03-10,7,13:30:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-03-15,7,13:22:29,9.1,12,9.1,1.778,0.889,1.524,2.052,70,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-03-16,7,15:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-03-20,7,15:45:46,19,17,14,0.762,0.635,1.016,1.055,70.7,Kopra Pit 2,Bright,FP/NB,-
1,1,3,8,2021-03-29,7,13:56:24,8.8,13,10,5.08,2.286,4.699,5.92,83.4,Kopra Pit 2,-,FP/NB,-
1,1,3,8,2021-04-14,7,13:31:44,17,26,13,2.413,1.397,3.048,3.32,78.5,Kopra Pit 2,-,RT/JK,-
1,1,3,8,2021-04-20,7,12:27:47,14,20,11,0.508,0.381,0.635,0.66,53.7,Kopra 2,-,RT/FP,-
1,1,3,8,2021-04-30,7,17:27:41,8.4,15,6.9,1.651,0.762,2.794,2.84,80.7,Kopra 2,-,FP,-
1,1,3,8,2021-05-03,7,13:44:56,6,8.7,6.2,4.572,1.016,5.969,6.89,67.4,Kopra 2,-,FR/JK,-
1,1,3,8,2021-05-10,7,13:22:51,12,23,11,0.635,0.381,0.635,0.78,55,Kopra 2,-,FP/NB,-
1,1,3,8,2021-05-12,7,16:49:53,15,73,16,0.635,0.381,0.635,0.78,53.7,Kopra 2,-,NB/FR/RT,-
1,1,3,8,2021-05-18,7,16:54:13,18,27,11,0.508,0.381,0.635,0.72,59.4,Kopra 2,-,NB/FP,-
1,1,3,8,2021-05-26,7,17:30:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-05-27,7,15:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-06-02,7,15:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-06-07,7,17:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-06-24,7,17:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-06-25,7,16:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-07-08,7,13:26:00,9.7,10,8.4,1.651,0.762,1.27,1.836,61.3,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-07-10,7,13:30:00,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-07-13,7,13:30:00,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-07-16,7,13:40:24,30,47,37,0.762,0.762,0.762,1.191,82.8,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-07-19,7,13:25:21,18,28,18,0.635,0.381,0.635,0.73,60,Kopra Pit 2,Bright,RT/NB,-
1,1,3,8,2021-07-26,7,13:00:00,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Kopra Pit 2,Bright,FR/FK,-
1,1,3,8,2021-08-05,7,15:00:00,-,-,-,-,-,-,-,-,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-08-11,7,15:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,FK/FP,-
1,1,3,8,2021-08-16,7,17:00:42,9.1,13,14,0.284,0.331,0.544,0.62,61.2,Kopra Pit 2,Bright,FP/FK,-
1,1,3,8,2021-08-19,7,13:30:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,NB,-
1,1,3,8,2021-08-24,7,13:30:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,FP,-
1,1,3,8,2021-08-26,7,13:30:00,-,-,-,-,-,-,-,-,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-09-04,7,17:02:27,18,18,6.9,0.851,0.591,0.828,0.991,55.8,Kopra Pit 2,Bright,NB,-
1,1,3,8,2021-09-09,7,17:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-09-18,7,13:27:43,16,16,11,0.82,0.725,0.843,0.91,55.5,Kopra Pit 2,Bright,NB/BK,-
1,1,3,8,2021-09-23,7,17:28:08,13,17,7.5,0.757,0.489,0.528,0.9,56.5,Kopra Pit 2,Bright,BK/FR,-
1,1,3,8,2021-09-29,7,17:12:29,12,12,11,0.607,0.536,0.591,0.778,60.9,Kopra Pit 2,Bright,NB/BK,-
1,1,3,8,2021-10-08,7,13:30:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-10-09,7,16:50:50,8.3,13,5.8,3.048,1.905,5.715,5.982,73.5,Kopra Pit 2,Bright,FP/HM,-
1,1,3,8,2021-10-11,7,17:25:21,9.5,27,8.7,1.397,1.143,1.778,2.2,68.5,Kopra Pit 2,Bright,NB/BK,-
1,1,3,8,2021-10-16,7,17:00:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,-,-,-,-
1,1,3,8,2021-10-18,7,16:44:36,18,23,30,0.762,0.635,0.635,0.9,65.6,Kopra Pit 2,Bright,NB/BK,-
1,1,3,8,2021-10-20,7,13:18:42,19,28,10,0.508,0.381,0.635,0.8,58.1,Kopra Pit 2,Bright,NB,-
1,1,3,8,2021-10-26,7,17:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,-,-
1,1,3,8,2021-10-28,7,16:52:44,27,32,15,0.508,0.381,0.635,0.8,64.3,Kopra Pit 2,Bright,BK/FK/JK,-
1,1,3,8,2021-11-01,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,BK/FK/JK,-
1,1,3,8,2021-11-03,7,17:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,BK/FK/JK,-
1,1,3,8,2021-11-08,7,17:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-11-11,7,16:55:10,18,16,10,0.528,0.418,0.591,0.7,70,Kopra Pit 2,Bright,FK/BK,-
1,1,3,8,2021-11-18,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,FK/BK,-
1,1,3,8,2021-11-19,7,17:09:46,15,17,12,0.646,0.528,0.504,0.8,74.1,Kopra Pit 2,Bright,FR/PP,-
1,1,3,8,2021-11-25,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-11-28,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-11-29,7,16:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-12-02,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-12-06,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
1,1,3,8,2021-12-09,7,13:30:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Kopra Pit 2,Bright,-,-
