codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_,-
9,3,2010-06-01,156,109,1,10.1,-,29.0,-,0.0,-,-,-,-,-,7.76,1.8,-,0.15,4,0.02,0.005,0.005,0.005,0.02,-,0.044,0.002,0.099,-,-,-,0.0024,-,-,-,0.0001,-,-,-,0.005,0.23,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,560,4840,-
9,3,2010-07-05,119,84.0,43,103,-,26.7,-,0.0,-,-,-,-,-,7.64,2.2,-,0.1,6,0.02,0.005,0.005,0.005,0.02,-,0.282,0.002,0.071,-,-,-,0.0021,-,-,-,0.0001,-,-,-,0.005,0.32,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,3460,4840,-
9,3,2010-08-02,131.0,92.0,6,30.7,-,28.7,-,-0.1,-,-,-,-,-,7.54,2,-,0.1,4,0.02,0.005,0.005,0.005,0.02,-,0.082,0.003,0.076,-,-,-,0.0021,-,-,-,0.000,-,-,-,0.005,0.71,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,4840,4840,-
9,3,2010-09-06,167,117,12,17.8,-,31.5,-,0.0,-,-,-,-,-,7.40,3.4,-,0.12,9,0.02,0.005,0.005,0.005,0.02,-,0.043,0.002,0.065,-,-,-,0.003,-,-,-,0.0001,-,-,-,0.005,0.22,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,220,4840.000,-
9,3,2010-10-04,136,95.0,15,38,-,30.6,-,-0.1,-,-,-,-,-,7.60,2.4,-,0.1,7,0.02,0.005,0.005,0.005,0.02,-,0.038,0.002,0.049,-,-,-,0.002,-,-,-,0.0001,-,-,-,0.005,0.24,0.001,-,0.005,0.000,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,3980,4840.000,-
9,3,2010-11-01,128,90.0,68,124,-,21.6,-,0.0,-,0.20,-,-,-,7.34,3.3,-,0.09,5,0.02,0.005,0.005,0.005,0.06,-,0.127,0.005,0.154,-,-,-,0.002,-,-,-,0.000,-,-,-,0.005,0.24,0,-,0.005,0,0.001,-,0,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,27,5,0.001,0.01,-,-,-,-,3980,4840.000,-
9,3,2010-12-01,121,85,3,28.4,-,24.8,-,0.0,-,49.6,-,-,-,7.62,1.6,-,0.09,6,0.02,0.005,0.005,0.005,0.02,-,0.128,0.005,0.047,-,-,-,0.0020,-,-,-,0.0001,-,-,-,0.005,0.81,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840.000,4840.000,-
9,3,2011-01-03,137,96,12,28.0,-,26.9,-,0.0,-,4.96,-,-,-,7.64,2.5,-,0.09,6,0.02,0.005,0.005,0.005,0.02,-,0.027,0.003,0.050,-,-,-,0.002,-,-,-,0.0001,-,-,-,0.005,0.45,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,3460,4840,-
9,3,2011-02-01,93,65,46,NA,-,27.2,-,0.0,-,5.3,-,-,-,7.29,2.7,-,0.07,4,0.02,0.005,0.005,0.005,0.02,-,0.279,0.004,0.052,-,3.83,-,0.002,-,-,-,0.0001,0.001,0.01,0.001,0.005,1.61,0.001,-,0.008,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,2400,4840,-
9,3,2011-03-01,70,49,338,NA,-,28.6,-,0.0,-,5.70,-,-,-,7.2,1.5,-,0.07,4,0.02,0.005,0.009,0.005,0.02,-,0.353,0.006,0.218,-,0.699,-,0.0008,-,-,-,0.0001,0.001,-,0.001,0.005,0.33,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,-
9,3,2011-04-04,128,90,13,NA,-,29.9,-,0.0,-,5.4,-,-,-,7.50,1.8,-,0.09,5,0.02,0.005,0.005,0.005,0.02,-,0.044,0.003,0.042,-,0.118,-,0.001,-,-,-,0.0001,NA,0.01,0.001,0.005,0.15,0.001,-,0.006,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,880,4840,-
9,3,2011-05-01,66,47,610,-,-,29.0,-,0.0,-,5.86,-,-,-,6.98,2.5,-,0.05,2,0.02,0.005,0.014,0.005,0.02,-,0.124,0.002,0.072,-,1.17,-,0.001,-,-,-,0.0001,-,-,0.001,0.005,0.69,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,4840,4840,-
9,3,2011-06-01,102,71,124,-,-,28.8,-,0.0,-,5.19,-,-,-,7.34,2.2,-,0.08,3,0.02,0.005,0.005,0.005,0.02,-,0.032,0.006,0.139,-,0.388,-,0.001,-,-,-,0.0001,0.001,0.01,0.001,0.005,0.28,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,26,5,0.001,0.01,-,-,-,-,4840,4840,-
9,3,2011-07-04,176,123,26,-,-,29.9,-,0.0,-,3.81,-,-,-,7.75,3,-,0.12,6,0.02,0.005,0.005,0.005,0.02,-,0.056,0.001,0.08,-,0.046,-,0.002,-,-,-,0.0001,-,0.01,0.001,0.005,0.14,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,3,10,5,0.001,0.01,-,-,-,-,172,4840,-
9,3,2011-08-02,199,139,16,-,-,31.5,-,0.0,-,5.33,-,-,-,8.06,3.8,-,0.11,7,0.02,0.005,0.009,0.005,0.02,-,0.07,0.002,0.13,-,0.513,-,0.0022,-,-,-,0.0001,-,0.01,0.001,0.005,0.38,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,-
9,3,2011-09-03,216,151,8,-,-,28.9,-,0.0,-,4.52,-,-,-,7.71,3.3,-,0.12,6,0.02,0.005,0.005,0.005,0.02,-,0.005,0.002,0.051,-,0.146,-,0.0026,-,-,-,0.0001,-,0.01,0.001,0.005,0.25,0.001,-,0.005,0.00,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,1840,4840,-
9,3,2011-10-04,181,126,18,-,-,25.2,-,0.0,-,6.37,-,-,-,7.88,4.4,-,0.16,13,0.02,0.005,0.005,0.005,0.02,-,0.005,0.002,0.038,-,0.126,-,0.0024,-,-,-,0.0001,-,0.01,0.001,0.005,0.17,0.001,-,0.005,0.00,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,14,5,0.001,0.01,-,-,-,-,1160,4840,-
9,3,2011-11-01,149,104,3,-,-,29.2,-,-,-,6.03,-,-,-,7.92,3.3,-,0.1,11,0.02,0.005,0.005,0.005,0.02,-,0.005,0.005,0.076,-,0.309,-,0.0023,-,-,-,0.0001,-,0.01,0.001,0.005,0.46,0.001,-,0.006,0.00,0.001,-,0.0001,-,0.011,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,5,0.001,0.01,-,-,-,-,520,4840,-
9,3,2011-12-01,106,75,12,-,-,26.8,-,-,-,7.02,-,-,-,7.89,3.7,-,0.09,10,0.02,0.005,0.005,0.005,0.02,-,0.225,0.002,0.015,-,0.496,-,0.0015,-,-,-,0.0001,-,0.01,0.001,0.005,0.41,0.001,-,0.005,0.00,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,5,0.001,0.01,-,-,-,-,4840,4840,-
9,3,2012-01-02,108,76,8,-,-,26.8,-,-,-,6.29,46,-,-,7.79,5.3,-,0.09,7,0.02,0.005,0.005,0.005,0.03,-,0.067,0.007,0.197,-,0.220,0.001,0.0012,-,-,-,0.0001,-,0.01,0.001,0.005,0.23,0.001,-,0.005,0.00,0.001,-,0.0001,5.83,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,2,13,5,0.001,0.01,-,-,-,-,580,4840,-
9,3,2012-02-01,109.6,71,6,-,-,28.1,-,-,-,6.66,54,-,-,7.92,-,-,-,4,-,0.01,-,0.01,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2012-03-02,84.3,59,107,-,-,28.8,-,-,-,6.92,30,-,-,7.16,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2012-04-02,165.5,110,9,-,-,-,-,-,-,7.46,63,-,-,7.45,-,-,-,4,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0020,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,500,4840,-
9,3,2012-05-01,133.3,93,7,-,-,28.3,-,-,-,7.36,58,-,-,7.75,-,-,-,7,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0020,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2012-06-02,126,88,9,-,-,29,-,-,-,6.99,52,-,-,7.79,1.8,-,0.09,6,0.02,0.005,0,0.005,0.02,-,0.047,0.004,0.059,-,0.87,-,0.0013,-,-,-,0.00,-,0.01,0.001,0.005,0.24,0.001,-,0.005,0.00005,-,0.0005,0.001,-,0.011,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,2600,4840,-
9,3,2012-07-02,177,124,10,-,-,28.4,-,-,-,7.29,67,-,-,7.57,-,-,-,13,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0026,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2012-08-01,183,157,4,-,-,28.6,-,-,-,7.64,91,-,-,8.00,-,-,-,12,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0030,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2012-09-03,284,173,2,-,-,24.9,-,-,-,6.79,100,-,-,7.42,-,-,-,14,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0028,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2012-10-03,239,187,2,-,-,25.1,-,-,-,5.69,120,-,-,7.99,-,-,-,13,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.003,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2012-11-01,265,159,12,-,-,29.3,-,-,-,6.84,84,-,-,7.87,-,-,-,34,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0031,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2012-12-03,116,76,1,-,-,22.7,-,-,-,5.89,48,-,-,7.39,1.9,-,0.09,11,0.02,0.005,0.005,0.005,-,0.02,0.109,0.009,0.041,-,0.720,0.0005,0.0013,-,-,-,0.0001,-,0.03,0.001,0.005,0.46,0.001,-,0.005,0.00005,-,-,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,17,5,0.001,0.01,-,-,-,-,880,4840,-
9,3,2013-01-11,110,77,6,-,-,23.1,-,-,-,7.14,42,-,-,7.65,3.3,-,-,-,-,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2013-02-11,124,87,3,-,-,28.3,-,-,-,6.98,54,-,-,7.36,1.2,-,-,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0014,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2013-03-05,93,65,4,-,-,28.5,-,-,-,7.63,54,-,-,7.57,-,-,-,12,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00008,-,-,-,-,0.010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2013-04-04,101,71,5,-,-,29.3,-,-,-,6.83,47,-,-,7.79,-,-,-,8,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0022,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2013-05-02,114,80,16,-,-,28,-,-,-,6.48,45,-,-,7.64,-,-,-,11,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0015,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,3,2013-06-04,154,108,3,-,-,28.3,-,-,-,7.08,63,-,-,8.04,1.6,-,0.09,7,0.02,0.005,0.005,0.005,0.07,-,0.005,0.001,0.116,-,0.139,0.0005,0.0024,-,-,-,0.0001,-,0.01,0.001,0.005,0.28,0.001,-,0.011,0.00005,-,-,0.0001,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,2,13,5,0.001,0.01,-,-,-,-,1220,4840,-
9,3,2013-07-03,113,93,8,-,-,27.3,-,-,-,7.37,57,-,-,7.89,-,-,-,7,0.02,0.005,0.005,0.005,-,0.05,0.046,0.006,-,-,-,0.0005,0.0024,-,-,-,0.0001,-,-,0.001,0.005,0.51,0.001,-,0.005,0.00005,-,0.0005,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,-,-,-,-,-,-,-,-,-,-
9,3,2013-08-02,169,118,1,-,-,27,-,-,-,7.28,67,-,-,7.59,-,-,-,11,0.02,0.005,0.005,0.005,-,0.04,0.005,0.002,-,-,-,0.0005,0.002,-,-,-,0.0001,-,-,0.001,0.005,0.3,0.001,-,0.022,0.00005,-,0.0007,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-,-
9,3,2013-09-05,180,122,12,-,-,29.6,-,-,-,7.05,79,-,-,7.4,5,-,0.1,14,0.002,0.01,0.01,0.01,-,0.1,0.02,0.01,0.01,-,0.2,-,0.003,-,-,-,0.001,-,0.02,0.1,0.01,0.4,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.003,0.1,-,-,-,2420,-,2420,-
9,3,2013-10-02,188,128,9,-,-,28.3,-,-,-,7.22,75,-,-,7.5,5,-,0.1,22,0.002,0.01,0.01,0.01,-,0.1,0.01,0.01,0.17,-,1.2,-,0.003,-,-,-,0.001,-,0.02,0.1,0.01,0.5,0.01,-,0.07,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,2,0.005,0.1,-,-,-,220,-,280,-
9,3,2013-11-12,268,182,1,-,-,25.6,-,-,-,6.98,76,-,-,7.4,22,-,0.1,42,0.002,0.01,0.01,0.01,-,0.1,0.07,0.01,0.01,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.002,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,101,-,2420,-
9,3,2013-12-01,186,126,6,-,-,26.7,-,-,-,6.89,78,-,-,7.3,5,-,0.2,18,0.002,0.01,0.01,0.01,-,0.1,0.03,0.01,0.06,-,0.4,-,0.002,-,-,-,0.001,-,0.02,0.1,0.01,0.3,0.01,-,0.08,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.003,0.1,-,-,-,1046,-,2420,-
9,3,2014-01-07,134,95,10,-,-,27.6,-,-,-,6.82,64,-,-,7.2,5,-,0.1,18,0.002,0.01,0.01,0.01,-,0.1,0.04,0.01,0.05,-,0.4,-,0.002,-,-,-,0.001,-,0.02,0.1,0.01,0.4,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.003,0.1,-,-,-,665,-,2420,-
9,3,2014-02-05,159,100,13,-,-,28.3,-,-,-,7.98,93,-,-,7.2,5,-,0.1,7,0.002,0.01,0.01,0.01,-,0.1,0.04,0.01,0.04,-,0.2,-,0.003,-,-,-,0.001,-,0.02,0.1,0.01,0.5,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.1,-,-,-,2420,-,2420,-
9,3,2014-03-11,187,130,3,-,-,28.5,-,-,-,6.91,84,-,-,7.4,5,-,0.1,10,0.002,0.01,0.01,0.01,-,0.1,0.16,0.01,0.09,-,0.1,-,0.002,-,-,-,0.001,-,0.02,0.1,0.01,0.2,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.1,0.18,-,-,-,2420,-,2420,-
9,3,2014-04-02,167,108,19,-,-,28.8,-,-,-,6.37,60,-,-,7,5,-,0.2,5,0.002,0.01,0.01,0.01,-,0.1,0.20,0.01,0.03,-,0.6,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.3,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.1,-,-,-,83,-,2420,-
9,3,2014-05-06,209,140,4,-,-,28.3,-,-,-,6.29,107,-,-,7.2,5,-,0.1,3,0.002,0.01,0.01,0.01,-,0.1,0.11,0.01,0.12,-,0.1,-,0.003,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.004,0.05,-,-,-,2419,-,2419,-
9,3,2014-06-01,210,143,5,-,-,30.1,-,-,-,6.70,88,-,-,7.2,5,-,0.1,15,0.002,0.01,0.01,0.01,-,0.1,0.06,0.01,0.08,-,0.1,-,0.004,-,-,-,0.001,-,0.02,0.1,0.01,0.2,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.005,0.1,-,-,-,1414,-,2419,-
9,3,2014-07-01,171,117,7,-,-,28.8,-,-,-,7.56,63,-,-,7.0,5,-,0.1,22,0.002,0.01,0.01,0.01,-,0.1,0.04,0.01,0.04,-,0.3,-,0.004,-,-,-,0.001,-,0.02,0.1,0.01,0.3,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.007,0.1,-,-,-,2419,-,2420,-
9,3,2014-08-05,208,140,1,-,-,29.8,-,-,-,6.87,101,-,-,6.8,5,-,0.1,9,0.002,0.01,0.01,0.01,-,0.1,0.120,0.01,0.02,-,3.5,-,0.003,-,-,-,0.001,-,0.02,0.1,0.02,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,170,-,300,-
9,3,2014-09-02,256,150,1,-,-,28.6,-,-,-,7.01,103,-,-,7.2,5,-,0.1,14,0.002,0.01,0.01,0.01,-,0.1,0.02,0.01,0.04,-,0.1,-,0.003,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.1,-,-,-,220,-,5000,-
9,3,2014-10-01,224,130,1,-,-,28.9,-,-,-,6.82,111,-,-,7.0,5,-,0.2,5,0.002,0.01,0.01,0.01,-,0.1,0.010,0.01,0.13,-,0.1,-,0.003,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.08,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,17,-,900,-
9,3,2014-11-04,250,150,1,-,-,29.6,-,-,-,6.7,105,-,-,7.1,5,-,0.3,15,0.002,0.01,0.01,0.01,-,0.1,0.010,0.01,0.01,-,0.1,-,0.003,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.12,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.005,0.1,-,-,-,900,-,1600,-
9,3,2014-12-03,206,144,5,-,-,28.4,-,-,-,7.63,56,-,-,7.28,4.7,-,0.12,22,0.01,0.005,0.005,0.005,-,0.02,0.108,0.001,0.092,-,0.287,-,0.001,-,-,-,0.0001,-,0.005,0.001,0.005,0.49,0.006,-,0.039,0.00005,-,0.0009,0.0018,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,690,-,4840,-
9,3,2015-01-06,129,90,61,-,-,25.5,-,-,-,8.6,39,-,-,7.13,3.3,-,0.05,18,0.01,0.005,0.006,0.005,-,0.02,0.226,0.001,0.143,-,0.926,-,0.002,-,-,-,0.0002,-,0.005,0.001,0.005,0.49,0.004,-,0.005,0.00005,-,0.0005,0.0013,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,10,17,1,0.001,0.01,-,-,-,4840,-,4840,-
9,3,2015-02-03,204,143,1,-,-,28.8,-,-,-,7.66,95,-,-,7.3,4.5,-,0.12,2,0.01,0.005,0.005,0.005,-,0.08,0.082,0.003,0.29,-,0.133,-,0.002,-,-,-,0.0001,-,0.005,0.001,0.005,0.23,0.004,-,0.397,0.00005,-,0.002,0.0006,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.02,-,-,-,280,-,4840,-
9,3,2015-03-03,138,96,3,-,-,28.3,-,-,-,7.23,59,-,-,7.36,1.6,-,0.08,8,0.01,0.005,0.005,0.005,-,0.02,0.071,0.001,0.082,-,0.617,-,0.001,-,-,-,0.0002,-,0.005,0.001,0.005,0.56,0.005,-,0.024,0.00005,-,0.0018,0.0012,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,1540,-,4840,-
9,3,2015-04-01,231,162,2,-,-,28,-,-,-,7.02,82,-,-,7.27,3.1,-,0.09,17,0.01,0.005,0.005,0.005,-,0.02,0.005,0.001,0.027,-,0.1,-,0.005,-,-,-,0.001,-,0.005,0.01,0.01,0.02,0.005,-,0.05,0.00005,-,0.005,0.01,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,96,4840,-
9,3,2015-05-01,244,171,1,-,-,28,-,-,-,7.02,111,-,-,7.7,3.7,-,0.2,6,0.01,0.005,0.005,0.005,-,0.02,0.118,0.001,0.118,-,0.005,-,0.0005,-,-,-,0.0001,-,0.005,0.001,0.005,0.02,0.006,-,0.005,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,144,-,4840,-
9,3,2015-06-01,258,180,1,-,-,28.9,-,-,-,7.02,129,-,-,7.39,3.8,-,0.35,4,0.01,0.005,0.005,0.005,-,0.02,0.089,0.001,0.116,-,0.007,-,0.003,-,-,-,0.0001,-,0.005,0.001,0.005,0.10,0.001,-,0.012,0.00005,-,0.0005,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,64,-,4840,-
9,3,2015-07-01,249,174,5,-,-,28.9,-,-,-,7.33,118,-,-,7.22,4.6,-,0.16,3,0.01,0.005,0.005,0.005,-,0.09,0.079,0.001,0.099,-,0.064,-,0.003,-,-,-,0.0001,-,0.005,0.001,0.005,0.02,0.001,-,0.098,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,156,-,4840,-
9,3,2015-08-04,274,192,2,-,-,28.5,-,-,-,6.83,129,-,-,7.29,4.2,-,0.26,5,0.01,0.005,0.005,0.005,-,0.02,0.043,0.001,0.105,-,0.005,-,0.003,-,-,-,0.0001,-,0.005,0.001,0.005,0.06,0.001,-,0.015,0.00005,-,0.0005,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,6,-,4840,-
