standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,24,2021-03-16,8:46,8:48,7,7.56,7.33,169,178,116,26.8,0.1,7.5,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-03-17,8:27,8:29,11,7.43,7.21,176,195,127,26.3,0.1,12.3,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-03-18,8:58,9:00,6,7.36,7.25,167,174,113,27.1,0.1,6.1,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,WQ14D,NB/FP/FR,-,-,-,-,-,-
7,1,24,2021-03-19,8:34,8:36,19,7.31,7.57,177,186,121,26.7,0.1,19.3,-,-,Surut,Agak Keruh,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",NB/FP,-,-,-,-,-,-
7,1,24,2021-03-20,8:25,8:27,11,7.3,7.22,174,176,114,25.9,0.1,10.4,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-03-21,10:36,10:38,9,7.34,7.09,162,170,107,25.9,0,8.3,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,RT/FR,-,-,-,-,-,-
7,1,24,2021-03-22,8:54,8:56,9,7.26,7.31,158,172,108,27.1,0,9.5,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Eksplorasi,RT/FR/PP,-,-,-,-,-,-
7,1,24,2021-03-23,8:41,8:43,780,7.18,7.47,172,155,101,26.9,0.1,792,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,"WQ14,Alaskar",NB,-,-,-,-,-,-
7,1,24,2021-03-24,8:28,8:30,183,7.35,7.22,171,175,114,26.1,0.1,185,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",NB/JK/RT,-,-,-,-,-,-
7,1,24,2021-03-25,9:06,9:08,212,7.42,7.6,170,183,118,26.8,0.1,214,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",NB/JK/RT,-,-,-,-,-,-
7,1,24,2021-03-26,9:11,9:13,151,7.08,7.38,174,180,117,26.7,0.1,154,-,-,Pasang,Keruh,Normal,Ada,Ada,Tidak,"WQ14C,Alaskar",NB/JK,-,-,-,-,-,-
7,1,24,2021-03-27,9:18,9:20,44,7.06,7.31,183,186,120,25.9,0.1,48.3,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",NB/FP,-,-,-,-,-,-
7,1,24,2021-03-28,8:25,8:27,71,7.36,7.34,176,158,99,26.4,0,86.1,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,"WQ14C,Alaskar",FR/BK/RT,-,-,-,-,-,-
7,1,24,2021-03-29,10:40,10:42,20,7.19,7.19,168,174,112,28.3,0,20.1,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Mining act,RT/JK/FR,-,-,-,-,-,-
7,1,24,2021-03-30,9:10,9:12,23,7.28,7.15,159,172,111,26.4,0,24.1,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Eksplorasi,RT/NB/FR,-,-,-,-,-,-
7,1,24,2021-03-31,9:11,9:13,11,7.35,7.56,170,173,112,28.5,0.1,11.5,-,-,Surut,Agak Keruh,Normal,Ada,TidaK,Tidak,Alaskar,JK/FR,-,-,-,-,-,-
7,1,24,2021-04-01,10:52,10:54,73,7.21,7.23,176,180,117,26.6,0.1,70.5,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/FP/PP,-,-,-,-,-,-
7,1,24,2021-04-02,10:53,10:55,77,7.28,7.5,175,178,116,29.4,0.1,79.2,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,JK/HM,-,-,-,-,-,-
7,1,24,2021-04-03,9:01,9:03,44,7.33,7.28,166,182,118,27.8,0.1,39.9,-,-,Surut,Agak Keruh,Normal,Ada,TidaK,Tidak,Alaskar,FP/PP,-,-,-,-,-,-
