codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_
20,3,2005-11-01,160.0,-,10,13.0,-,-,-,-,64,9.1,-,-,-,7.3,-,-,-,4,-,-,ND,ND,-,-,-,-,-,-,-,ND,ND,-,-,-,-,-,-,-,ND,0.094,ND,-,0.016,ND,-,-,ND,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,175,-,6000.000
20,3,2005-12-01,160.0,-,14,18.1,-,-,-,-,65,9.0,-,-,-,7.9,-,-,-,3,-,-,ND,ND,-,-,-,-,-,-,-,ND,ND,-,-,-,-,-,-,-,0.002,0.232,ND,-,0.019,ND,-,-,ND,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,690,-,6000
20,3,2006-01-01,119.7,58.7,7,1.3,-,27.2,-,0.0,40,-,-,-,-,7.2,-,-,-,5,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.001,0.008,0.001,-,0.017,0.00005,-,-,0.0002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,3,2006-02-01,140.3,67.0,15,8.8,-,26.0,-,0.0,53,-,-,-,-,6.8,-,-,-,5,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.001,0.166,0.001,-,0.012,0.00005,-,-,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,400,-,1600
20,3,2006-03-01,146.0,67.4,11,10.5,-,27.3,-,0.0,60,-,-,-,-,7.2,-,-,-,3,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.001,0.453,0.001,-,0.018,0.00005,-,-,0.0002,-,0.028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300,-,4200
20,3,2006-04-01,152.1,72.5,11,6.0,-,27.9,-,0.0,67,-,-,-,-,7.5,-,-,-,5.0,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.002,ND,0.001,-,0.008,0.00005,-,-,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,2600
20,3,2006-05-01,158.1,75.1,9.6,3.0,-,22.1,-,0.0,90,-,-,-,-,7.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002,0.157,0.005,-,0.006,0.0003,-,-,0.001,-,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80,-,1700
20,3,2006-06-01,143.1,68.2,17.4,7.0,-,26.3,-,0.0,87,-,-,-,-,7.4,-,-,-,5,-,-,0.01,0.01,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.002,0.07,0.005,-,0.006,0.0003,-,-,0.001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,2400
20,3,2006-07-01,163.0,73.6,9,12.4,-,24.9,-,0.0,71,-,-,-,-,7.3,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.001,0.066,0.001,-,0.007,0.00005,-,-,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,285,-,2420
20,3,2006-08-01,162.9,77.7,6,5.6,-,25.6,-,0.0,76,-,-,-,-,7.5,-,-,-,6,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.001,0.07,0.001,-,0.004,0.00005,-,-,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-,4500
20,3,2006-09-01,172.0,80.6,4,5.5,-,27.5,-,0.0,81,-,-,-,-,7.4,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.001,0.052,0.001,-,0.007,0.00005,-,-,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,5300
20,3,2006-10-01,161.0,80.2,2,3.1,-,27.9,-,0.0,79,-,-,-,-,7.1,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.001,0.070,0.001,-,0.004,0.00005,-,-,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,4500
20,3,2006-11-01,169.6,80.8,16,3.4,-,26.9,-,0.0,77,-,-,-,-,7.4,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.001,-,0.001,-,0.002,0.00005,-,-,0.0002,-,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500,-,10400
20,3,2006-12-01,146.6,69.9,3,7.1,-,22.3,-,0.0,63,-,-,-,-,7.5,-,-,-,8,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.001,0.082,0.001,-,0.008,0.00005,-,-,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,600,-,3300
20,3,2007-01-01,118.4,26.3,29,11.6,-,25.7,-,0.0,49,-,-,-,-,6.6,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.001,0.25,0.001,-,0.01,0.00005,-,-,0.0002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1100,-,1800
20,3,2007-02-01,142.9,68.1,13,1.0,-,25.6,-,0.0,160,-,-,-,-,7.2,-,-,-,5,-,-,0.01,-,-,-,-,-,-,-,-,-,0.006,-,-,-,-,-,-,-,0.0073,0.087,0.0023,-,0.0173,-,-,-,-,-,0.0451,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,920
20,3,2007-03-01,143.2,68.2,41,2.8,-,25.4,-,0.0,172,-,-,-,-,8.0,-,-,-,3,-,-,0.005,-,-,-,-,-,-,-,-,-,0.009,-,-,-,-,-,-,-,0.0138,0.0188,0.0081,-,0.0377,-,-,-,0.0019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,280,-,9200
20,3,2007-04-01,135.1,66.9,11,8.3,-,27.2,-,0.0,152,-,-,-,-,8.1,-,-,-,44,-,-,0.016,NA,-,-,-,-,-,-,-,NA,0.007,-,-,-,-,-,-,-,0.014,0.082,0.0027,-,0.021,NA,-,-,0.002,-,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140,-,170
20,3,2007-05-01,139.9,68.9,8,5.7,-,26.6,-,0.0,172,-,-,-,-,7.7,-,-,-,6,-,-,NA,NA,-,-,-,-,-,-,-,NA,NA,-,-,-,-,-,-,-,-,0.33,NA,-,0.051,0.00005,-,-,NA,-,0.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,-,170
20,3,2007-06-01,149.8,71.4,24.9,13.5,-,28.9,-,0.0,172,-,-,-,-,8.1,-,-,-,11,-,-,NA,NA,-,-,-,-,-,-,-,NA,NA,-,-,-,-,-,-,-,0.104,1.0138,NA,-,0.063,0.00005,-,-,NA,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,280,-,920
20,3,2007-07-01,160.6,76.6,1,2.6,-,27.3,-,0.0,72,-,-,-,-,7.0,-,-,-,6,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.003,0.314,0.001,-,0.041,0.00038,-,-,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2700,-,14400
20,3,2007-08-01,168.8,77.6,8,7.4,-,26.1,-,0.0,67,-,-,-,-,7.4,-,-,-,7,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.003,0.262,0.001,-,0.037,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200,-,1400
20,3,2007-09-01,164.7,78.7,2,1.8,-,25.0,-,0.0,64,-,-,-,-,7.1,-,-,-,6,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.005,0.237,0.001,-,0.017,0.00005,-,-,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,500,-,1100
20,3,2007-10-01,170.4,81.3,ND,1.2,-,24.5,-,0.0,62,-,-,-,-,7.1,-,-,-,6,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.011,0.044,0.001,-,0.010,0.00005,-,-,0.0001,-,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300,-,30000
20,3,2007-11-01,167.0,79.6,3,5.9,-,25.0,-,0.0,66,-,-,-,-,7.1,-,-,-,7,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.003,0.124,0.003,-,0.032,0.00005,-,-,0.0001,-,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1600,-,8500
20,3,2007-12-01,163.0,77.8,5,9.2,-,25.5,-,0.0,76,-,-,-,-,7.0,-,-,-,6,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.003,0.234,0.001,-,0.040,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,800,-,15600
20,3,2008-01-01,146.8,70.0,1,3.1,-,26.1,-,0.0,67,-,-,-,-,6.7,-,-,-,4,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.001,0.158,0.001,-,0.015,0.00005,-,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,400,-,12400
20,3,2008-02-01,121.6,57.6,15,28.9,-,25.2,-,0.0,58,-,-,-,-,6.6,-,-,-,5,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.001,0.712,0.003,-,0.026,0.00005,-,-,0.0001,-,0.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,900,-,14900
20,3,2008-03-01,149.9,69.8,4,6.2,-,26.1,-,0.0,70,-,-,-,-,7.2,-,-,-,6,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.001,0.142,0.001,-,0.032,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,500,-,13900
20,3,2008-04-01,153.1,71.8,1,4.1,-,25.8,-,0.0,69,-,-,-,-,6.7,-,-,-,5,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.002,0.091,0.001,-,0.014,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9000,-,20100
20,3,2008-05-01,140.5,65.3,7,15.0,-,26.0,-,0.0,64,-,-,-,-,7.1,-,-,-,9,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.002,0.131,0.001,-,0.002,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4200,-,27000
20,3,2008-06-01,144.4,69.9,2,5.4,-,24.5,-,0.0,60,-,-,-,-,7.7,-,-,-,2,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.001,0.169,0.001,-,0.029,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,30800
20,3,2008-07-01,164.5,74.8,2,4.0,-,27.4,-,0.0,73,-,-,-,-,7.5,-,-,-,5,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.002,0.114,0.001,-,0.033,0.00005,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,700,-,17000
20,3,2008-08-01,157.8,74.2,1,3.7,-,25.7,-,0.0,70,-,-,-,-,7.0,-,-,-,3,-,-,0.005,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.005,0.059,0.001,-,0.011,0.00005,-,-,0.0001,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200,-,20000
20,3,2008-09-01,162.3,76.5,1.00,1.8,-,25.7,-,0.0,62,7.8,-,-,-,7.4,1.4,-,0.09,5,0.02,-,0.01,0.01,0.03,-,0.038,0.00,0.082,-,0.10,0.00,0.00,-,-,-,0.00,0.00,-,0.00,0.004,0.032,0.00,-,0.008,0.00005,0.00,0.00,0.00,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,5.00,10.00,5,0.002,0.01,-,-,-,700,-,21500
20,3,2008-10-01,178.6,77.3,1.00,2.6,-,30.1,-,0.0,87,-,-,-,-,7.1,-,-,-,5,-,-,0.01,0.01,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,0.177,0.047,0.002,-,0.011,0.00005,-,-,0.00,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-,2600
20,3,2008-11-01,172.1,78.3,1,3.7,-,27.4,-,0.0,96,-,-,-,-,7.5,-,-,-,6,-,-,0.01,0.01,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,0.015,0.073,0.00,-,0.009,0.00005,-,-,0.00,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,6500
20,3,2008-12-01,156.4,72.7,3,6.2,-,26.2,-,0.0,74,5.9,-,-,-,6.9,2.9,-,0.07,6,0.02,-,0.01,0.01,0.02,-,0.051,0.00,0.012,-,0.10,0.00,0.00,-,-,-,0.00,0.00,-,0.00,0.012,0.088,0.00,-,0.014,0.00005,0.00,0.00,0.00,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5.00,10.00,5,0.002,0.01,-,-,-,700,-,34700
20,3,2009-01-01,164.0,74.6,1,3.7,-,27.4,-,0.0,76,-,-,-,-,8.3,-,-,-,5,-,-,0.01,0.01,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,0.008,0.092,0.001,-,0.014,0.00005,-,-,0.00,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,14500
20,3,2009-02-01,155.0,74.9,2,5.3,-,25.4,-,0.0,49,-,-,-,-,7.5,-,-,-,5,-,-,0.01,0.01,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,0.04,0.06,0.00,-,0.009,0.00005,-,-,0.00,-,0.011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-,21700
20,3,2009-03-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,3,2009-04-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,3,2009-05-01,130.0,65.4,1,2.7,-,26.1,-,0.0,71,-,-,-,-,7.1,1.5,-,0.06,4,0.002,-,0.01,0.01,0.02,-,0.158,0.00,0.01,-,0.1,-,0.00,-,-,-,0.020,0.01,-,0.020,0.002,0.095,0.00,-,0.032,0.00005,0.03,0.0005,0.00,-,0.093,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,0.002,0.01,-,-,-,100,-,500
20,3,2009-06-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,3,2009-07-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,3,2009-08-01,169.0,89.0,1,2.5,-,24.8,-,0.0,-,-,-,-,-,8.16,2.7,-,0.08,9,0.02,0.005,0.005,0.005,0.02,-,0.018,0.001,0.070,-,0.027,-,0.0005,-,-,-,0.000,0.010,-,0.001,0.005,0.03,0.001,-,0.007,0.00002,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.044,0.01,-,-,-,-,46,1990
20,3,2009-09-01,173.0,92.0,1,2.6,-,27.2,-,0.0,-,-,-,-,-,8.28,3.7,-,0.08,5,0.02,0.005,0.005,-,0.02,-,0.035,0.001,0.063,-,0.033,-,0.0005,-,-,-,0.0001,0.01,-,0.001,0.005,0.05,0.004,-,0.009,0.00002,-,0.0005,0.0001,-,0.025,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,4,2420
20,3,2009-10-01,171.0,91.0,1,1.8,-,26.3,-,0.0,-,-,-,-,-,8.20,3.3,-,0.08,6,0.02,0.005,0.005,-,0.02,-,0.017,0.001,0.269,-,-,-,0.0005,-,-,-,-,-,-,-,0.005,0.03,0.001,-,0.007,0.000,-,-,0.000,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,172,2420.000
20,3,2009-11-01,167.0,85.0,1,1.6,-,28.9,-,0.0,-,-,-,-,-,7.96,3.7,-,0.08,7,0.02,0.005,0.005,-,0.02,-,0.019,0.001,0.070,-,-,-,0.0005,-,-,-,-,-,-,-,0.005,0.05,0,-,0.006,0.00004,-,-,0,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.029,0.02,-,-,-,-,155,4840.000
20,3,2009-12-01,149.0,76.0,4,6.6,-,25.8,-,0.0,-,-,-,-,-,8.10,2.8,-,0.09,5,0.02,0.005,0.005,-,0.02,-,0.038,0.001,0.067,-,-,-,0.001,-,-,-,-,-,-,-,0.005,0.04,0,-,0.009,0.000,-,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,5,15,5,0.001,0.01,-,-,-,-,92,4840.000
20,3,2010-01-05,155.0,108.0,3,3.0,-,25.6,-,0.0,-,-,-,-,-,8.08,3.7,-,0.09,6,0.02,0.005,0.005,-,0.02,-,0.217,0.001,0.082,-,-,-,0.0007,-,-,-,-,-,-,-,0.005,0.18,0.004,-,0.012,0.00003,-,-,0.000,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,46,4840.000
20,3,2010-02-03,144.0,101.0,7,5.8,-,25.5,-,0.0,-,-,-,-,-,7.94,2.9,-,0.09,6,0.02,0.005,0.005,-,0.16,-,0.418,0.002,0.082,-,-,-,0.0009,-,-,-,-,-,-,-,0.005,0.06,0.001,-,0.014,0.00003,-,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,4840,4840.000
20,3,2010-03-02,149.0,104.0,4,7.6,-,25.3,-,0.0,-,-,-,-,-,8.14,2.9,-,0.07,6,0.02,0.005,0.005,-,0.02,-,0.259,0.001,0.115,-,-,-,0.0005,-,-,-,-,-,-,-,0.005,0.02,0.001,-,0.005,0.00002,-,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,292,4840.000
20,3,2010-04-06,136.0,95.0,43,40.0,-,26.0,-,0.0,-,-,-,-,-,8.40,3.1,-,0.10,6,0.02,0.005,0.005,0.005,0.02,-,0.209,0.002,0.075,-,-,-,0.0005,-,-,-,0.0001,-,-,-,0.005,0.11,0.002,-,0.013,0.00002,0.001,-,0.0001,-,0.010,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,4840.000,4840.000
20,3,2010-05-04,148.0,103.0,4,1.8,-,26.5,-,0.0,-,-,-,-,-,7.28,2.8,-,0.10,6,0.02,0.005,0.005,0.005,0.02,-,0.100,0.001,0.104,-,-,-,0.0013,-,-,-,0.0001,-,-,-,0.005,0.02,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,420,4840.000
20,3,2010-06-02,151.0,105.0,1,3.9,-,28.2,-,0.0,-,-,-,-,-,6.56,1.7,-,0.08,4,0.02,0.005,0.005,0.005,0.02,-,0.089,0.001,0.074,-,-,-,0.0005,-,-,-,0.0001,-,-,-,0.005,0.02,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,260,4840
