standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,44,2019-10-14,9:10,9:12,36,7.94,5.91,225,6230,3940,58,3.3,39.7,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,JK/BK,-,-,-,-,-,-
7,1,44,2019-10-15,10:29,10:31,34,7.84,6.7,232,6010,3782,56,3.1,59.6,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,OS/FR,-,-,-,-,-,-
7,1,44,2019-10-16,8:55,8:58,49,7.8,6,204,6310,3980,55,3.3,37.6,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,JK/FP,-,-,-,-,-,-
7,1,44,2019-10-17,8:57,9:00,88,8.04,6.89,236,6290,3950,54,3.3,73.8,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-10-18,8:41,8:44,67,7.92,6.53,226,6110,3840,55,3.2,62.3,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-10-19,8:56,8:59,74,7.63,6.93,242,6180,3890,59,3.2,69.7,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,Tidak,ARP,FP,-,-,-,-,-,-
7,1,44,2019-10-20,8:56,8:58,62,7.93,5.49,219,5690,3590,58,3,72.6,-,-,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,AL/BK,-,-,-,-,-,-
7,1,44,2019-10-21,9:12,9:14,58,7.73,5.98,232,5760,3620,58,3,58.6,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/FR/BK,-,-,-,-,-,-
7,1,44,2019-10-22,9:03,9:05,74,7.49,6,226,5790,3690,58,3.1,81.2,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/BK,-,-,-,-,-,-
7,1,44,2019-10-23,9:08,9:11,66,8.17,6.75,215,5980,3710,56,3.1,42,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-10-24,9:49,9:53,51,7.89,6.82,238,6200,3870,57,3.3,68.9,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-10-25,9:21,9:23,124,7.74,6.25,227,5810,3670,56,3.1,116,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/JK,-,-,-,-,-,-
7,1,44,2019-10-26,8:40,8:42,40,7.92,5.99,223,6090,3830,58,3.3,39.7,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/AL,-,-,-,-,-,-
7,1,44,2019-10-27,9:46,9:49,65,7.68,6.85,243,6290,3960,59,3.3,62.9,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP,-,-,-,-,-,-
7,1,44,2019-10-28,9:42,9:45,68,7.84,6.74,224,6210,3910,56,3.3,56,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-10-29,9:16,9:18,75,7.94,5.99,269,5990,3800,60,3.1,75.6,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/JK,-,-,-,-,-,-
7,1,44,2019-10-30,9:19,9:21,76,7.86,5.91,261,5900,3690,58,3.2,81.2,-,-,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/JK,-,-,-,-,-,-
7,1,44,2019-10-31,9:09,9:11,52,7.58,6.96,202,5630,3550,56,3,90.7,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/FP,-,-,-,-,-,-
7,1,44,2019-11-01,9:23,9:25,71,8.11,5.83,226,5890,3720,58,3.1,70.2,-,-,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FR,-,-,-,-,-,-
7,1,44,2019-11-02,9:47,9:49,97,7.85,5.91,231,6140,3880,58,3.3,97.2,-,-,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/FR,-,-,-,-,-,-
7,1,44,2019-11-03,9:44,9:47,81,7.56,6.62,201,6090,3840,57,3.2,129,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-11-04,10:03,10:06,78,7,6.56,206,7620,4770,58,3.5,90.3,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-11-05,10:50,10:53,74,7.98,6.54,192,5800,3640,56,3.1,104,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-11-06,9:39,9:42,56,7,6.65,262,7560,4700,58,3.5,68.7,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-11-07,9:46,9:48,95,7.82,5.97,222,5790,3650,57,3.1,124,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/JK,-,-,-,-,-,-
7,1,44,2019-11-08,9:24,9:26,144,8..05,5.92,214,5970,3780,58,3.2,163,-,-,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/FR,-,-,-,-,-,-
7,1,44,2019-11-09,8:30,8:32,58,7.84,6.54,214,5910,3720,59,3.2,170,-,-,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP,FR/RT,-,-,-,-,-,-
7,1,44,2019-11-10,8:06,8:09,91,8.03,6.87,192,6060,3820,56,3.2,170,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP,-,-,-,-,-,-
7,1,44,2019-11-11,8:40,8:44,74,7.75,6.42,186,6060,3800,56,3.2,107,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-11-12,9:28,9:32,52,7.65,6.76,231,6200,3890,57,3.3,120,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/FR,-,-,-,-,-,-
