user_id,point_id,date,sulphur_dioxide_so2,nitrogen_dioxide_no2,carbon_monoxide,ozone,total_suspended_particulate_24_hours,particulate_matter_10,particulate_matter_2_5,temperature_ambient,humidity,wind_speed,wind_direction,weather,barometric_pressure,lead_pb,hydrocarbon
1,15,2019-08-31,20,5,115,-,17.5,8.2,-,26.6 - 37.9,49.3 - 79.8,0.7 - 3.2,West,Clear,752.7 - 755.8,-,-
1,15,2020-02-26,20,5,100,-,62.5,35.5,18.3,23.3 - 33.4,63.9 - 86.6,0.6 - 1.7,North,Clear,748.1 - 757.1,-,-
1,15,2020-11-23,20,20,5000,10,10,10,10,28.3,67,0.6,North,Cloudy,760,-,-
1,15,2021-06-04,20,20,5000,10,16,12,9,30.6,85,1.3,South,Sunny,760,0.04,9
1,15,2021-11-09,20,20,5000,10,19,10,10,30.9,55,1.8,East,Sunny,759,0.05,10
1,15,2022-03-25,20,20,5000,10,10,10,10,28,78,1.1,South,Sunny,759,-,-
