standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
1,1,32,2022-05-03,10:16 AM,10:18 AM,21,8.33,7.1,196,2170,1390,29.9,1,24.9,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,FP/BK,-,-,-,-,-,-
1,1,32,2022-05-04,10:17 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,PIPA OFF
1,1,32,2022-05-05,8:59 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,PIPA OFF
1,1,32,2022-05-06,9:28 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,PIPA OFF
1,1,32,2022-05-07,10:50 AM,10:52 AM,57,8.4,7.4,219,1750,1130,36,0.7,45.8,-,-,Pasang,Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,NB/BK/JK,-,-,-,-,-,-
1,1,32,2022-05-08,10:16 AM,10:18 AM,16,6.83,7.28,258,1740,1120,33.2,0.7,17.3,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,FR/FP,-,-,-,-,-,-
1,1,32,2022-05-09,9:23 AM,9:25 AM,12,7.88,7.62,240,1850,1190,34.2,0.8,8.5,-,-,Pasang,Agak Keruh,Normal,Tidak,Tidak,Tidak,Araran Pit,FR/FP/HM,-,-,-,-,-,-
1,1,32,2022-05-10,8:41 AM,8:43 AM,9,8.4,7.68,204,1980,1260,36,0.8,7.3,-,-,Pasang,Normal,Normal,Ada,Ada,Tidak,Araran Pit,NB/FP,-,-,-,-,-,-
1,1,32,2022-05-11,7:02 AM,7:04 AM,30,7.35,7.43,93,1600,800,38,0.7,27.4,-,-,Pasang,Agak Keruh,Normal,Ada,Tidak,Tidak,Araran Pit,NB/FP,-,-,-,-,-,-
1,1,32,2022-05-12,1:48 PM,1:50 PM,8,7.32,7.55,86,1690,847,38,0.8,8.3,-,-,Pasang,Normal,Normal,Ada,Ada,Tidak,Araran Pit,NB/FP,-,-,-,-,-,-
