id,user_id,point_id,standard_id,date,peak_vektor_std,time,transversal_freq,vertical_freq,longitudinal_freq,transversal_ppv,vertical_ppv,longitudinal_ppv,peak_vektor,noise_level,blast_location,weather,sampler,remarks
1,1,7,8,2021-02-28,7,16:59:32,11,6.8,8.8,4.699,4.064,3.302,6.228,101,Toka 6,-,BK/FP,-
1,1,7,8,2021-03-02,7,17:00:00,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Toka 6,-,BK/FP,-
1,1,7,8,2021-03-05,7,12:21:38,7.4,11,18,0.889,0.381,0.381,0.907,56,Toka 6,-,BK/FP,-
1,1,7,8,2021-03-07,7,12:30:00,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Toka 5,-,BK/FP,-
1,1,7,8,2021-03-08,7,17:17:31,5.3,5.8,5.8,4.191,2.921,3.048,4.611,87,Toka 5,-,BK/FP,-
1,1,7,8,2021-03-13,7,13:11:13,3.5,6.6,4.9,2.921,2.667,2.413,3.641,73.5,Toka 5,-,BK/FP,-
1,1,7,8,2021-03-14,7,17:00:00,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Toka 5,-,RT/FR,-
1,1,7,8,2021-03-23,7,17:07:04 PM,5,5.3,6.2,2.667,1.143,1.524,2.899,60.4,Toka 5,-,NB,-
1,1,7,8,2021-03-24,7,17:00:04 PM,6.7,15,7.6,0.889,0.381,0.889,1.1,64.3,Toka 5,-,NB/JK,-
1,1,7,8,2021-03-28,7,12:30:08,4,5.5,9.7,3.81,1.651,3.048,4.452,73.7,Toka 6,-,RT/FR,-
1,1,7,8,2021-04-02,7,16:56:31 PM,9,6.6,4.5,1.397,1.143,1.27,1.67,70.9,Toka 6,-,FR/JK,-
1,1,7,8,2021-04-07,7,12:21:14,7.5,12,15,0.635,0.508,0.508,0.813,54,Toka 5,-,NB/FP,-
1,1,7,8,2021-04-12,7,12:28:06,9.7,8.4,10,3.175,1.524,2.159,3.755,80.4,Toka 6,-,FR/BK,-
1,1,7,8,2021-04-13,7,12:29:13,9.1,5.8,6.7,2.413,1.524,2.286,3.362,68.2,Toka 6,-,FR/BK,-
1,1,7,8,2021-04-15,7,16:53:26 PM,5.8,6.7,5.4,1.27,0.762,1.016,1.356,64.9,Toka 5,-,FP/NB/FR,-
1,1,7,8,2021-04-18,7,16:57:47 PM,7,5.8,7.6,3.937,3.302,3.81,4.604,87,Toka 5 & 6,-,RT,-
1,1,7,8,2021-04-25,7,12:20:49,5.2,6.2,6.6,2.032,0.889,1.27,2.261,63.4,Toka 5,-,BK/FR,-
1,1,7,8,2021-04-27,7,17:04:55 PM,11,5.6,7.4,1.27,1.27,1.397,1.905,66.2,Toka 5,-,FP/BK,-
1,1,7,8,2021-05-02,7,12:30:21,5,5.8,6.8,2.54,1.778,2.032,2.989,52,Toka 5,-,RT/FR,-
1,1,7,8,2021-05-04,7,12:38:31,6.1,7.1,7.3,1.143,0.762,0.889,1.178,53.9,Toka 5,-,FP/NB,-
1,1,7,8,2021-05-11,7,17:00:06 PM,5.6,5.6,6.2,1.397,0.889,0.635,1.675,66.4,Toka 5,-,NB/FR/RT,-
1,1,7,8,2021-05-14,7,16:57:30 PM,4.6,6,4,1.397,1.016,2.286,2.634,62.8,Toka 5,-,NB/BK/PP,-
1,1,7,8,2021-05-16,7,11:59:19,6.5,26,5.3,0.889,0.381,1.143,1.356,59.3,Toka 5,-,BK/NB/FP,-
1,1,7,8,2021-05-19,7,12:31:33,3.9,7,4.5,1.27,0.635,1.27,1.596,51.3,Toka 5,-,NB/FP,-
1,1,7,8,2021-05-21,7,16:52:11 PM,4.8,6.4,20,1.143,0.635,0.762,1.212,66.3,Toka 5,-,BK/FK,-
1,1,7,8,2021-05-27,7,16:49:45 PM,5,9,8,1.397,1.016,1.143,1.486,54.8,Toka 5,-,BK/JK,-
1,1,7,8,2021-05-29,7,16:58:03 PM,5,8,7.5,0.889,0.635,0.889,1.032,67.3,Toka 5,-,BK/FR,-
1,1,7,8,2021-06-01,7,17:15:00 PM,9.1,6.2,4.6,0.889,0.889,1.143,1.47,56.1,Toka 5,-,BK/FR,-
1,1,7,8,2021-06-13,7,12:22:40,4.1,6.2,6.7,1.524,0.762,1.27,1.901,68.2,Toka 5,-,FP/NB,-
1,1,7,8,2021-06-20,7,12:22:50,6.5,6.6,11,0.889,1.016,0.762,1.205,51.8,Toka 5,-,RT/FR,-
1,1,7,8,2021-06-26,7,17:05:54 PM,5.3,20,4.2,1.397,0.635,1.778,1.854,66.6,Toka 5,-,FR/FK,-
1,1,7,8,2021-07-01,7,12:35:36,4.6,4.5,5,1.651,0.762,1.651,2.004,55.1,Toka 5,-,NB/FP,-
1,1,7,8,2021-07-05,7,12:30:34,6.5,20,5.8,1.016,0.508,1.016,1.276,51.8,Toka 5,-,FR/FP,-
1,1,7,8,2021-07-09,7,16:51:20,4.7,6.8,85,1.524,1.143,1.524,1.905,54.7,Toka 5,-,NB,-
1,1,7,8,2021-07-12,7,12:28:19,17,7.5,7.6,0.635,0.508,1.143,1.257,76.5,Toka 5,-,FR,-
1,1,7,8,2021-07-14,7,12:23:18,6.3,5.3,9.8,1.016,0.762,0.762,1.264,58.5,Toka 5,-,NB/JK,-
1,1,7,8,2021-07-16,7,16:56:02,7.2,6.8,6.7,1.27,1.016,0.762,1.459,67.3,Toka 5,-,BK/NB,-
1,1,7,8,2021-07-18,7,12:18:38,4.5,6.4,5,1.524,0.762,1.397,1.901,55.2,Toka 5,-,FR/FP,-
1,1,7,8,2021-07-23,7,12:35:57,4.5,6.7,4.5,1.778,0.889,1.905,2.275,53.1,Toka 5,-,NB/BK/JK,-
1,1,7,8,2021-07-25,7,12:22:11,3.8,5.2,4.1,1.397,1.016,1.016,1.636,51.6,Toka 5,-,FR/BK,-
1,1,7,8,2021-07-28,7,16:45:52,9.1,7.9,6.7,0.762,0.508,0.635,0.861,60.7,Toka 5,-,FR/NB,-
1,1,7,8,2021-07-30,7,8:56:35,17,9.7,8.8,0.6,0.5,0.6,0.7,<50,Toka 5,-,FR/NB,-
1,1,7,8,2021-08-08,7,17:00:00,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Not Triggered,Toka 5,-,NB,-
1,1,7,8,2021-08-15,7,12:28:27,4.3,5.4,5.8,1.6,1.2,1.3,2.1,50.8,Toka 5,-,FP/FK,-
1,1,7,8,2021-08-19,7,17:01:08,3.3,4.2,3.8,2.3,0.7,1.6,2.4,56.5,Toka 5,-,NB/BK,-
1,1,7,8,2021-08-22,7,17:01:08,3,3.7,2.5,7.4,1.7,2.6,7.7,58,Toka 5,-,FP/BK,-
1,1,7,8,2021-08-26,7,16:57:25,4.1,6.2,4.7,0.8,0.7,1,1.2,63.6,Toka 5,-,FP,-
1,1,7,8,2021-08-27,7,17:08:50,3.4,4.3,3.5,3.3,1.7,3.1,3.7,56.9,Toka 5,-,FK/JK,-
1,1,7,8,2021-08-29,7,12:30:00,NO RECORDED,NO RECORDED,NO RECORDED,NO RECORDED,NO RECORDED,NO RECORDED,NO RECORDED,NO RECORDED,Toka 5,-,-,-
1,1,7,8,2021-09-05,7,16:54:07,4.9,5,4.6,1.529,1.159,1.222,1.636,60.6,Toka 5,-,FP,-
1,1,7,8,2021-09-10,7,16:57:55,3.7,5.2,4.3,1.237,1.237,0.993,1.623,55.5,Toka 5,-,NB/BK,-
1,1,7,8,2021-09-12,7,12:19:25,3.8,5,4.3,1.71,0.701,0.788,1.752,48.4,Toka 5,-,FP/HM,-
1,1,7,8,2021-09-15,7,16:57:55,4.8,5.4,5.4,7.306,6.51,3.121,7.571,63.2,Toka 5,-,FP/NB,-
1,1,7,8,2021-09-17,7,12:18:49,9,5.6,5.2,1.27,1.905,1.778,2.229,62.1,Toka 5,-,NB/BK,-
1,1,7,8,2021-09-19,7,12:27:26,3,6,3.1,1.048,0.339,0.938,1.367,53.5,Toka 5,-,HM/FR/FP,-
1,1,7,8,2021-09-24,7,12:23:46,4.5,6.7,3.8,1.119,0.804,0.969,1.456,52.5,Toka 5,-,BK/JK,-
1,1,7,8,2021-09-25,7,12:17:03,4.4,5.4,3.5,3.048,1.524,1.905,3.391,73.7,Toka 5,-,NB/BK,-
1,1,7,8,2021-09-26,7,12:33:34,4.2,4.9,3.9,2.703,1.829,2.506,3.721,51.5,Toka 5,-,FP,-
1,1,7,8,2021-09-27,7,14:20:28,3.6,5.8,4.5,1.308,0.536,0.638,1.339,55.5,Toka 5,-,FK/JK,-
1,1,7,8,2021-10-03,7,13:17:34,4.5,6.2,5.8,1.4,1.3,1.2,1.5,54.1,Toka 5,-,FK/JK,-
1,1,7,8,2021-10-07,7,12:28:36,3.4,4.9,3.6,8,3.4,4.1,8.3,58.3,Toka 5,-,FR/FP/NB,-
1,1,7,8,2021-10-10,7,17:16:20,4.9,6.1,5.5,1.2,1,0.7,1.5,Error,Toka 5,-,NB/BK,-
1,1,7,8,2021-10-14,7,12:44:06,3.5,5.4,2.8,1.1,0.7,1,1.3,52.2,Toka 5,-,BK/FR,-
1,1,7,8,2021-10-17,7,12:30:00,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Not triggered,Toka 5,-,BK/FR,-
1,1,7,8,2021-10-23,7,12:32:55,3.8,5.1,3.4,6.6,3.6,4.8,6.7,53.5,Toka 5,-,FR,-
1,1,7,8,2021-10-25,7,13:18:47,19,18,18,0.8,0.6,0.6,1,72.7,Toka 5,-,BK,-
1,1,7,8,2021-10-27,7,12:15:51,4.1,4,3.7,6.5,7.9,9.3,9.3,81.1,Toka 5,-,BK/FR/FP,-
1,1,7,8,2021-10-29,7,17:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka 5,-,-,-
1,1,7,8,2021-10-30,7,17:00:00,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,No triggered,Toka 5,-,-,-
1,1,7,8,2021-10-31,7,12:24:04,3.4,4.7,2.8,4.3,1.5,5,5.3,65.6,Toka 5,-,FP,-
1,1,7,8,2021-11-03,7,13:16:35,4.1,8.3,4.7,1.1,0.6,0.8,1.2,60.6,Toka 5,-,FK/PP,-
