codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_,-
8,3,2010-07-01,101,70,456,380,-,25.4,-,0,-,-,-,-,-,7.66,2.9,-,0.06,3,0.02,0.005,0.005,0.005,0.02,-,0.186,0.001,0.101,-,-,-,0.0005,-,-,-,0.0001,-,-,-,0.005,0.29,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.003,0.01,-,-,-,-,4840,4840,-
8,3,2010-08-01,135,95,12,34,-,28.1,-,-0.1,-,-,-,-,-,7.68,2.9,-,0.08,8,0.02,0.005,0.005,0.005,0.02,-,0.074,0.002,0.053,-,-,-,0.0005,-,-,-,0.000,-,-,-,0.005,0.29,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2010-09-01,137,96,3,8.5,-,29.6,-,0,-,-,-,-,-,7.66,3.8,-,0.08,10,0.02,0.005,0.005,0.005,0.02,-,0.069,0.002,0.057,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.06,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,720,4840,-
8,3,2010-10-01,135,95,1,6.5,-,30.4,-,-0.1,-,-,-,-,-,7.89,3.4,-,0.08,12,0.02,0.005,0.005,0.005,0.02,-,0.039,0.001,0.047,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.09,0.001,-,0.007,0.000,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2010-11-01,129,88,78,58.5,-,21.8,-,0,-,0.27,-,-,-,7.65,3.9,-,0.07,10,0.02,0.005,0.005,0.005,0.02,-,0.113,0.002,0.068,-,-,-,0.001,-,-,-,0.000,-,-,-,0.005,0.07,0,-,0.005,0,0.001,-,0,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,23,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2010-12-01,140,98,9,14.4,-,24.8,-,0,-,4.69,-,-,-,7.84,4.8,-,0.07,10,0.02,0.005,0.005,0.005,0.02,-,0.083,0.002,0.037,-,-,-,0.0010,-,-,-,0.0001,-,-,-,0.005,0.19,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.002,0.01,-,-,-,-,4840,4840,-
8,3,2011-01-01,162,114,7,8.1,-,25.2,-,0,-,5.49,-,-,-,7.8,8.1,-,0.07,7,0.02,0.005,0.005,0.005,0.02,-,0.053,0.001,0.059,-,-,-,0.001,-,-,-,0.0001,-,-,-,0.005,0.02,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.02,-,-,-,-,4840,4840,-
8,3,2011-02-01,110,77,41,NA,-,28.1,-,0,-,6.15,-,-,-,7.51,3.3,-,0.07,6,0.02,0.005,0.005,0.005,0.02,-,0.25,0.002,0.031,-,1.23,-,0.001,-,-,-,0.0001,0.001,0.01,0.001,0.005,0.53,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2011-03-01,145,102,7,NA,-,27.5,-,0,-,5.32,-,-,-,7.64,4.2,-,0.08,10,0.02,0.005,0.005,0.005,0.02,-,0.239,0.005,0.053,-,0.100,-,0.0006,-,-,-,0.0001,0.001,-,0.001,0.005,0.06,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2011-04-01,142,100,14,NA,-,30.9,-,0,-,5.46,-,-,-,7.44,2.1,-,0.09,7,0.02,0.005,0.005,0.005,0.02,-,0.171,0.002,0.038,-,0.030,-,0.001,-,-,-,0.0001,NA,0.01,0.001,0.005,0.02,0.001,-,0.008,0.00004,0.001,-,0.001,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2011-05-01,128,91,6,-,-,29.6,-,0,-,5.76,-,-,-,7.79,2.1,-,0.07,4,0.02,0.005,0.005,0.005,0.02,-,0.129,0.001,0.059,-,0.167,-,0.0005,-,-,-,0.0001,-,-,0.001,0.005,0.06,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2011-06-01,137,96,27,-,-,29.1,-,0,-,4.58,-,-,-,7.55,2,-,0.09,3,0.02,0.005,0.005,0.005,0.02,-,0.319,0.003,0.092,-,0.152,-,0.0005,-,-,-,0.0001,0.001,0.01,0.001,0.005,0.10,0.001,-,0.005,0.00002,0.001,-,0.001,-,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,3460,4840,-
8,3,2011-07-01,453,317,4,-,-,30.9,-,0,-,5.28,-,-,-,7.87,61.3,-,0.12,28,0.02,0.005,0.005,0.005,0.32,-,0.222,0.023,0.055,-,0.012,-,0.0008,-,-,-,0.0001,-,0.01,0.004,0.005,0.14,0.001,-,0.005,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2011-08-01,1930,946,1,-,-,31.6,-,0,-,6.88,-,-,-,8.51,305,-,0.26,248,0.02,0.012,0.028,0.014,2.82,-,1.18,2.02,0.102,-,0.011,-,0.0021,-,-,-,0.0001,-,0.01,0.042,0.005,0.1,0.001,-,0.141,0.00003,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.02,-,-,-,-,2400,4840,-
8,3,2011-09-01,1190,616,19,-,-,25.8,-,0,-,5.8,-,-,-,7.72,247,-,0.11,33,0.02,0.005,0.005,0.005,0.03,-,0.042,0.03,0.087,-,0.008,-,0.0006,-,-,-,0.0001,-,0.01,0.001,0.005,0.16,0.001,-,0.037,0.00002,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2011-10-01,417,292,1,-,-,28.1,-,0,-,7.93,-,-,-,7.76,78.2,-,0.1,22,0.02,0.005,0.005,0.005,0.02,-,0.092,0.006,0.1,-,0.157,-,0.0006,-,-,-,0.0001,-,0.01,0.001,0.005,0.19,0.001,-,0.041,0.00005,0.001,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,16,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2011-11-01,589,412,1,-,-,30.8,-,-,-,7.31,-,-,-,7.97,170,-,0.08,26,0.02,0.005,0.005,0.005,0.03,-,0.005,0.002,0.079,-,0.079,-,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.28,0.001,-,0.039,0.00005,0.001,-,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,3980,4840,-
8,3,2011-12-01,120,84,46,-,-,26.8,-,-,-,7.37,-,-,-,8.03,7.5,-,0.07,7,0.02,0.005,0.005,0.005,0.02,-,0.14,0.003,0.038,-,0.242,-,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.17,0.001,-,0.005,0.00005,0.001,-,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,5,0.001,0.01,-,-,-,-,3980,4840,-
8,3,2012-01-02,138,97,5,-,-,31.7,-,-,-,7.92,51,-,-,7.87,5.6,-,0.08,14,0.02,0.005,0.005,0.005,0.03,-,0.164,0.004,0.197,-,0.174,0.001,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.13,0.001,-,0.005,0.00005,0.001,-,0.0001,7.43,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,14,5,0.001,0.01,-,-,-,-,2100,4840,-
8,3,2012-02-01,174.3,114,10,-,-,29.1,-,-,-,7.46,56,-,-,7.95,-,-,-,16,-,0.005,-,0.005,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00010,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2012-03-02,118.4,83,49,-,-,27.4,-,-,-,6.68,40,-,-,7.71,-,-,-,17,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2012-04-02,153,103,1,-,-,-,-,-,-,7.48,55,-,-,7.57,-,-,-,3,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2820,4840,-
8,3,2012-05-01,126.8,94,3,-,-,29.4,-,-,-,6.36,42,-,-,7.89,-,-,-,14,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2012-06-02,166,116,8,-,-,28,-,-,-,6.61,55,-,-,7.78,1.6,-,0.09,19,0.02,0.005,0.005,0.005,0.02,-,0.382,0.004,0.043,-,0.37,-,0.001,-,-,-,0.00,-,0.01,0.002,0.005,0.34,0.001,-,0.022,0.00005,-,0.0005,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,5,0.001,0.01,-,-,-,-,2240,4840,-
8,3,2012-07-02,296,207,10,-,-,27.1,-,-,-,6.84,58,-,-,7.62,-,-,-,15,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2012-08-01,814,573,1,-,-,30.2,-,-,-,7.21,73,-,-,7.92,-,-,-,30,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2012-09-03,1263,700,4,-,-,26.9,-,-,-,5.48,81,-,-,7.62,-,-,-,40,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2012-10-03,1105,596,5,-,-,26.9,-,-,-,6.16,74,-,-,7.94,-,-,-,37,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0011,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2012-11-01,318,178,14,-,-,30,-,-,-,6.62,64,-,-,8.11,-,-,-,14,-,-,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2012-12-03,208,137,6,-,-,23.3,-,-,-,6.7,48,-,-,7.74,5,-,0.1,46,0.02,0.005,0.005,0.005,-,0.18,0.695,0.01,0.035,-,0.170,0.0005,0.001,-,-,-,0.0001,-,0.01,0.002,0.009,0.11,0.001,-,0.005,0.00005,-,-,0.001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,17,5,0.001,0.01,-,-,-,-,660,4840,-
8,3,2013-01-11,164,115,9,-,-,23.5,-,-,-,7.83,42,-,-,7.68,2.8,-,-,-,-,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,-,0.005,-,-,-,-,0.00009,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2013-02-11,142,99,2,-,-,27.9,-,-,-,6.89,46,-,-,7.35,1.4,-,-,-,-,0.005,0.009,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.009,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2013-03-05,156,109,9,-,-,28.6,-,-,-,7.33,48,-,-,7.66,-,-,-,23,-,0.005,0.006,0.006,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.009,-,-,-,-,0.00007,-,-,-,-,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2013-04-04,139,97,47,-,-,29.1,-,-,-,6.48,47,-,-,7.86,-,-,-,23,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.006,-,-,-,-,0.00005,-,-,-,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2013-05-02,160,112,6,-,-,28.4,-,-,-,6.79,47,-,-,7.65,-,-,-,22,-,0.005,0.005,0.005,-,-,-,-,-,-,-,0.0005,0.0005,-,-,-,-,-,-,-,0.011,-,-,-,-,0.00005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3,2013-06-04,185,129,1,-,-,28.4,-,-,-,7.18,55,-,-,8.14,5,-,0.08,23,0.02,0.005,0.005,0.005,0.04,-,0.238,0.001,0.073,-,0.104,0.0005,0.0005,-,-,-,0.0001,-,0.01,0.001,0.005,0.13,0.001,-,0.045,0.00005,-,-,0.0001,-,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,2,14,5,0.001,0.01,-,-,-,-,4840,4840,-
8,3,2013-07-03,209,146,9,-,-,26.9,-,-,-,7.63,54,-,-,8.2,-,-,-,19,0.02,0.005,0.005,0.005,-,0.02,0.216,0.003,-,-,-,0.0005,0.0005,-,-,-,0.0001,-,-,0.001,0.005,0.13,0.001,-,0.005,0.00005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,-,-,-,-,-,-,-,-,-,-
8,3,2013-08-02,197,138,1,-,-,28.2,-,-,-,6.83,61,-,-,8.16,-,-,-,17,0.02,0.005,0.005,0.005,-,0.07,0.316,0.002,-,-,-,0.0005,0.0005,-,-,-,0.0001,-,-,0.002,0.006,0.22,0.001,-,0.039,0.00005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,13,-,-,-,-,-,-,-,-,-,-
8,3,2013-09-05,385,262,6,-,-,28.5,-,-,-,7.48,73,-,-,7.6,96,-,0.1,17,0.002,0.01,0.01,0.01,-,0.1,0.06,0.01,0.05,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.2,0.01,-,0.07,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.1,-,-,-,1200,-,2420,-
8,3,2013-10-02,259,176,1,-,-,27.3,-,-,-,7.15,77,-,-,7.5,38,-,0.1,14,0.002,0.01,0.01,0.01,-,0.1,0.01,0.01,0.2,-,1.0,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.4,0.01,-,0.07,0.0005,-,0.001,0.02,-,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,3,0.002,0.1,-,-,-,350,-,1600,-
8,3,2013-11-12,180,123,5,-,-,27,-,-,-,7.19,102,-,-,7.3,5,-,0.1,10,0.002,0.01,0.01,0.01,-,0.1,0.95,0.01,0.01,-,0.1,-,0.003,-,-,-,0.003,-,0.02,0.1,0.01,0.3,0.01,-,0.06,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.084,0.1,-,-,-,727,-,2420,-
8,3,2013-12-01,228,155,3,-,-,26.2,-,-,-,7.17,75,-,-,7.5,10,-,0.2,44,0.002,0.01,0.01,0.01,-,0.1,0.06,0.01,0.06,-,0.8,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.3,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.003,0.1,-,-,-,21,-,1300,-
8,3,2014-01-07,279,199,7,-,-,25.9,-,-,-,8.66,59,-,-,7.2,10,-,0.1,73,0.002,0.01,0.01,0.01,-,1.2,0.78,0.01,0.05,-,0.3,-,0.001,-,-,-,0.001,-,0.02,0.1,0.33,0.1,0.01,-,0.18,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.1,-,-,-,2420,-,2420,-
8,3,2014-02-05,296,300,3,-,-,28.6,-,-,-,7.03,88,-,-,7.5,18,-,0.2,42,0.002,0.01,0.01,0.01,-,0.3,0.75,0.01,0.04,-,0.2,-,0.001,-,-,-,0.001,-,0.02,0.1,0.13,0.3,0.01,-,0.17,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.005,0.1,-,-,-,411,-,2420,-
8,3,2014-03-11,155,107,8,-,-,30.2,-,-,-,6.95,69,-,-,7.8,5,-,0.1,8,0.002,0.01,0.01,0.01,-,0.1,0.08,0.01,0.06,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.03,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.003,0.1,-,-,-,172,-,1733,-
8,3,2014-04-02,240,156,12,-,-,28.6,-,-,-,6.17,49,-,-,7,6,-,0.2,5,0.002,0.01,0.01,0.01,-,0.1,0.7,0.01,0.05,-,2.6,-,0.001,-,-,-,0.001,-,0.02,0.1,0.07,0.1,0.01,-,0.07,0.0005,-,0.002,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.1,-,-,-,1,-,99,-
8,3,2014-05-06,235,160,2,-,-,28.6,-,-,-,6.5,76,-,-,7.4,23,-,0.1,19,0.002,0.01,0.01,0.01,-,0.1,0.12,0.01,0.11,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.004,0.20,-,-,-,91,-,2419,-
8,3,2014-06-04,207,141,6,-,-,27.4,-,-,-,7.08,61,-,-,7.4,5,-,0.1,27,0.002,0.01,0.01,0.01,-,0.1,0.27,0.01,0.05,-,0.2,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.06,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.008,0.1,-,-,-,110,-,1733,-
8,3,2014-07-01,164,111,4,-,-,27.6,-,-,-,7.13,60,-,-,7.3,6,-,0.1,18,0.002,0.01,0.01,0.01,-,0.1,0.1,0.01,0.04,-,0.3,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.05,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,2420,-,2420,-
8,3,2014-08-05,543,370,3,-,-,30.4,-,-,-,7.59,82,-,-,7.4,133,-,0.1,24,0.002,0.01,0.01,0.01,-,0.1,0.414,0.01,0.01,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.02,0.1,0.01,-,0.18,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,27,-,34,-
8,3,2014-09-02,727,420,3,-,-,28.8,-,-,-,7.16,71,-,-,7.5,176,-,0.1,30,0.002,0.01,0.01,0.01,-,0.1,0.01,0.01,0.08,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.20,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,350,-,350,-
8,3,2014-10-01,793,460,1,-,-,28.9,-,-,-,7.26,75,-,-,7.4,222,-,0.1,34,0.002,0.01,0.01,0.01,-,0.1,0.01,0.01,0.13,-,0.1,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.19,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.1,-,-,-,33,-,500,-
8,3,2014-11-04,1775,1030,1,-,-,30.4,-,-,-,6.95,-,-,-,7.4,467,-,0.2,73,0.002,0.01,0.01,0.01,-,0.1,0.01,0.01,0.01,-,0.2,-,0.001,-,-,-,0.001,-,0.02,0.1,0.01,0.1,0.01,-,0.10,0.0005,-,0.001,0.02,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.020,0.1,-,-,-,300,-,900,-
8,3,2014-12-03,246,173,15,-,-,27.6,-,-,-,7.46,37,-,-,7.7,5,-,0.12,41,0.01,0.005,0.005,0.005,-,0.21,0.008,0.198,0.02,-,0.224,-,0.0005,-,-,-,0.0001,-,0.005,0.006,0.005,0.11,0.004,-,0.01,0.00005,-,0.0045,0.0003,-,0.011,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,1034,-,4840,-
8,3,2015-01-06,141,99,131,-,-,28.6,-,-,-,8.46,32,-,-,7.45,3.7,-,0.04,27,0.01,0.005,0.005,0.005,-,0.13,0.341,0.039,0.071,-,1.34,-,0.0005,-,-,-,0.0002,-,0.005,0.002,0.005,0.59,0.003,-,0.005,0.00005,-,0.002,0.0018,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,19,33,1,0.001,0.01,-,-,-,4840,-,4840,-
8,3,2015-02-03,404,283,5,-,-,28.4,-,-,-,7.2,62,-,-,8.67,22.9,-,0.08,78,0.01,0.005,0.005,0.005,-,0.09,0.668,0.002,0.102,-,0.25,-,0.002,-,-,-,0.001,-,0.005,0.006,0.01,0.14,0.004,-,0.02,0.00005,-,0.007,0.0036,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,1640,-,4840,-
8,3,2015-03-01,212,148,5,-,-,28.7,-,-,-,7.21,54,-,-,7.62,4.8,-,0.07,32,0.01,0.005,0.005,0.005,-,0.03,0.75,0.004,0.094,-,0.266,-,0.0005,-,-,-,0.0001,-,0.005,0.002,0.006,0.18,0.004,-,0.007,0.00005,-,0.0041,0.0029,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,620,-,4840,-
8,3,2015-04-01,170,119,5,-,-,30.5,-,-,-,7.15,60,-,-,7.74,9.8,-,0.05,6,0.01,0.005,0.005,0.005,-,0.02,0.007,0.001,0.027,-,0.17,-,0.005,-,-,-,0.001,-,0.005,0.01,0.01,0.02,0.005,-,0.05,0.00005,-,0.005,0.01,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,2600,4840,-
8,3,2015-05-01,1030,696,14,-,-,30.5,-,-,-,7.15,63,-,-,8.53,196,-,0.25,94,0.01,0.005,0.014,0.006,-,0.22,1.31,0.086,0.076,-,0.007,-,0.001,-,-,-,0.0001,-,0.005,0.012,0.005,0.02,0.002,-,0.005,0.00005,-,0.006,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,780,-,4840,-
8,3,2015-06-01,2250,1400,1,-,-,30.5,-,-,-,7.24,78,-,-,7.52,584,-,0.37,79,0.01,0.005,0.005,0.005,-,0.02,0.155,0.003,0.116,-,0.013,-,0.002,-,-,-,0.0001,-,0.005,0.001,0.005,0.11,0.001,-,0.126,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840,-
8,3,2015-07-01,1100,740,7,-,-,30.1,-,-,-,6.78,83,-,-,7.69,247,-,0.11,31,0.01,0.005,0.005,0.005,-,0.08,0.082,0.002,0.106,-,0.062,-,0.002,-,-,-,0.0001,-,0.005,0.001,0.005,0.02,0.001,-,0.15,0.00005,-,0.0005,0.0001,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840,-
8,3,2015-08-01,7250,4900,6,-,-,29,-,-,-,6.69,96,-,-,7.24,2050,-,0.28,317,0.01,0.005,0.005,0.005,-,0.07,0.081,0.003,0.007,-,0.018,-,0.002,-,-,-,0.0001,-,0.005,0.001,0.005,0.2,0.001,-,0.504,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,4840,-,4840,-
8,3,2015-09-01,3570,2020,4,-,-,33.8,-,-,-,7.18,101,-,-,7.37,1060,-,0.14,145,0.01,0.005,0.005,0.005,-,0.08,0.028,0.005,0.164,-,0.006,-,0.001,-,-,-,0.0001,-,0.005,0.001,0.005,0.21,0.001,-,0.045,0.00005,-,0.0005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,1,0.001,0.01,-,-,-,4840,-,4840,-
